source,source_idx,reason
large_file,11161,rejected_by_BondFilter_min_interatomic_distance
large_file,11162,rejected_by_BondFilter_min_interatomic_distance
large_file,11163,rejected_by_BondFilter_min_interatomic_distance
large_file,11164,rejected_by_BondFilter_min_interatomic_distance
large_file,11165,rejected_by_BondFilter_min_interatomic_distance
large_file,11166,rejected_by_BondFilter_min_interatomic_distance
large_file,11167,rejected_by_BondFilter_min_interatomic_distance
large_file,11168,rejected_by_BondFilter_min_interatomic_distance
large_file,11169,rejected_by_BondFilter_min_interatomic_distance
large_file,11171,rejected_by_BondFilter_min_interatomic_distance
large_file,11172,rejected_by_BondFilter_min_interatomic_distance
large_file,11173,rejected_by_BondFilter_min_interatomic_distance
large_file,11174,rejected_by_BondFilter_min_interatomic_distance
large_file,11175,rejected_by_BondFilter_min_interatomic_distance
large_file,11176,rejected_by_BondFilter_min_interatomic_distance
large_file,11177,rejected_by_BondFilter_min_interatomic_distance
large_file,11178,rejected_by_BondFilter_min_interatomic_distance
large_file,11180,rejected_by_BondFilter_min_interatomic_distance
large_file,11181,rejected_by_BondFilter_min_interatomic_distance
large_file,11182,rejected_by_BondFilter_min_interatomic_distance
large_file,11183,rejected_by_BondFilter_min_interatomic_distance
large_file,11184,rejected_by_BondFilter_min_interatomic_distance
large_file,11185,rejected_by_BondFilter_min_interatomic_distance
large_file,11187,rejected_by_BondFilter_min_interatomic_distance
large_file,11188,rejected_by_BondFilter_min_interatomic_distance
large_file,11189,rejected_by_BondFilter_min_interatomic_distance
large_file,11190,rejected_by_BondFilter_min_interatomic_distance
large_file,11191,rejected_by_BondFilter_min_interatomic_distance
large_file,11192,rejected_by_BondFilter_min_interatomic_distance
large_file,11193,rejected_by_BondFilter_min_interatomic_distance
large_file,11195,rejected_by_BondFilter_min_interatomic_distance
large_file,11196,rejected_by_BondFilter_min_interatomic_distance
large_file,11197,rejected_by_BondFilter_min_interatomic_distance
large_file,11198,rejected_by_BondFilter_min_interatomic_distance
large_file,11199,rejected_by_BondFilter_min_interatomic_distance
large_file,11200,rejected_by_BondFilter_min_interatomic_distance
large_file,11201,rejected_by_BondFilter_min_interatomic_distance
large_file,11202,rejected_by_BondFilter_min_interatomic_distance
large_file,11203,rejected_by_BondFilter_min_interatomic_distance
large_file,11205,rejected_by_BondFilter_min_interatomic_distance
large_file,11206,rejected_by_BondFilter_min_interatomic_distance
large_file,11207,rejected_by_BondFilter_min_interatomic_distance
large_file,11208,rejected_by_BondFilter_min_interatomic_distance
large_file,11209,rejected_by_BondFilter_min_interatomic_distance
large_file,11210,rejected_by_BondFilter_min_interatomic_distance
large_file,11211,rejected_by_BondFilter_min_interatomic_distance
large_file,11212,rejected_by_BondFilter_min_interatomic_distance
large_file,11213,rejected_by_BondFilter_min_interatomic_distance
large_file,11214,rejected_by_BondFilter_min_interatomic_distance
large_file,11217,rejected_by_BondFilter_min_interatomic_distance
large_file,11218,rejected_by_BondFilter_min_interatomic_distance
large_file,11219,rejected_by_BondFilter_min_interatomic_distance
large_file,11220,rejected_by_BondFilter_min_interatomic_distance
large_file,11221,rejected_by_BondFilter_min_interatomic_distance
large_file,11222,rejected_by_BondFilter_min_interatomic_distance
large_file,11223,rejected_by_BondFilter_min_interatomic_distance
large_file,11225,rejected_by_BondFilter_min_interatomic_distance
large_file,11226,rejected_by_BondFilter_min_interatomic_distance
large_file,11227,rejected_by_BondFilter_min_interatomic_distance
large_file,11228,rejected_by_BondFilter_min_interatomic_distance
large_file,11229,rejected_by_BondFilter_min_interatomic_distance
large_file,11230,rejected_by_BondFilter_min_interatomic_distance
large_file,11231,rejected_by_BondFilter_min_interatomic_distance
large_file,11232,rejected_by_BondFilter_min_interatomic_distance
large_file,11234,rejected_by_BondFilter_min_interatomic_distance
large_file,11235,rejected_by_BondFilter_min_interatomic_distance
large_file,11236,rejected_by_BondFilter_min_interatomic_distance
large_file,11237,rejected_by_BondFilter_min_interatomic_distance
large_file,11238,rejected_by_BondFilter_min_interatomic_distance
large_file,11239,rejected_by_BondFilter_min_interatomic_distance
large_file,11240,rejected_by_BondFilter_min_interatomic_distance
large_file,11241,rejected_by_BondFilter_min_interatomic_distance
large_file,11242,rejected_by_BondFilter_min_interatomic_distance
large_file,11243,rejected_by_BondFilter_min_interatomic_distance
large_file,11244,rejected_by_BondFilter_min_interatomic_distance
large_file,11245,rejected_by_BondFilter_min_interatomic_distance
large_file,11246,rejected_by_BondFilter_min_interatomic_distance
large_file,11247,rejected_by_BondFilter_min_interatomic_distance
large_file,11248,rejected_by_BondFilter_min_interatomic_distance
large_file,11249,rejected_by_BondFilter_min_interatomic_distance
large_file,11250,rejected_by_BondFilter_min_interatomic_distance
large_file,11251,rejected_by_BondFilter_min_interatomic_distance
large_file,11253,rejected_by_BondFilter_min_interatomic_distance
large_file,11254,rejected_by_BondFilter_min_interatomic_distance
large_file,11255,rejected_by_BondFilter_min_interatomic_distance
large_file,11256,rejected_by_BondFilter_min_interatomic_distance
large_file,11257,rejected_by_BondFilter_min_interatomic_distance
large_file,11258,rejected_by_BondFilter_min_interatomic_distance
large_file,11259,rejected_by_BondFilter_min_interatomic_distance
large_file,11261,rejected_by_BondFilter_min_interatomic_distance
large_file,11262,rejected_by_BondFilter_min_interatomic_distance
large_file,11263,rejected_by_BondFilter_min_interatomic_distance
large_file,11264,rejected_by_BondFilter_min_interatomic_distance
large_file,11265,rejected_by_BondFilter_min_interatomic_distance
large_file,11266,rejected_by_BondFilter_min_interatomic_distance
large_file,11267,rejected_by_BondFilter_min_interatomic_distance
large_file,11269,rejected_by_BondFilter_min_interatomic_distance
large_file,11270,rejected_by_BondFilter_min_interatomic_distance
large_file,11271,rejected_by_BondFilter_min_interatomic_distance
large_file,11272,rejected_by_BondFilter_min_interatomic_distance
large_file,11273,rejected_by_BondFilter_min_interatomic_distance
large_file,11274,rejected_by_BondFilter_min_interatomic_distance
large_file,11276,rejected_by_BondFilter_min_interatomic_distance
large_file,11277,rejected_by_BondFilter_min_interatomic_distance
large_file,11278,rejected_by_BondFilter_min_interatomic_distance
large_file,11279,rejected_by_BondFilter_min_interatomic_distance
large_file,11280,rejected_by_BondFilter_min_interatomic_distance
large_file,11281,rejected_by_BondFilter_min_interatomic_distance
large_file,11282,rejected_by_BondFilter_min_interatomic_distance
