index,name,n_atoms,DFT_energy_pa,NEP_energy_pa,energy_residual,energy_MAE,force_MAE,force_RMSE,force_max_err,stress_MAE,stress_RMSE,stress_normal_MAE,stress_normal_RMSE,stress_res_xx,stress_res_yy,stress_res_zz,stress_res_yz,stress_res_xz,stress_res_xy
0,defect-test##000000,49,-8.508955066734694,-8.552311112920464,-0.04335604618576916,0.04335604618576916,0.14167907228606746,0.19110623685455255,0.7011404624208808,0.025263743564816348,0.034320403524528545,0.04773275717161596,0.048382987249826204,0.04853439726866782,0.037674605613574386,0.05698926863260567,-0.0007111421000445262,-0.006543613533722237,-0.0011294342402834445
1,defect-test##000001,54,-8.494573442777778,-8.56760902424344,-0.07303558146566225,0.07303558146566225,0.21731667228497242,0.2844601451327196,0.9194804430007935,0.02932161738863215,0.03726276904273635,0.05113087284068266,0.05207787019393835,0.03951011970639229,0.05020877718925476,0.06367372162640095,-0.004791284794919193,-0.011552164563909173,0.006193636450916529
2,defect-test##000002,54,-8.488710963148149,-8.569253556715132,-0.08054259356698346,0.08054259356698346,0.24973696450283175,0.3193763235016381,1.0199449062347412,0.03170640318421647,0.041025230335967826,0.056675906370704375,0.057601671454654536,0.04770737700164318,0.05124223791062832,0.07107810419984162,-0.00896587036550045,-0.006311455275863409,0.00493337435182184
3,defect-test##000003,54,-8.479259728333334,-8.560354340731855,-0.08109461239852145,0.08109461239852145,0.2461352423724523,0.306254729435574,1.0055129081010818,0.03063033874301861,0.04174702101816763,0.057086531383295856,0.05883910502035248,0.04871013108640909,0.04539615288376808,0.07715331017971039,-0.006262412061914802,-0.005574391921982169,-0.0006856343243271112
4,defect-test##000004,53,-8.501151315471699,-8.573153912538643,-0.07200259706694467,0.07200259706694467,0.21875867923467607,0.2736660705209129,0.7130106985569,0.03261535532753138,0.04512049203124464,0.06340525764971972,0.06377220427898478,0.057534129824489355,0.059696394950151443,0.07298524817451835,-0.0030556382553186268,0.0022600797237828374,0.00016064103692770004
5,defect-test##000005,54,-8.469470501111111,-8.543706630129167,-0.07423612901805576,0.07423612901805576,0.25091237552682466,0.30794897982146435,0.9264522194862366,0.02675735337349276,0.03598766568942166,0.05064169364050031,0.050787856457373055,0.04536472540348768,0.0521169719286263,0.05444338358938694,-0.003260298166424036,-0.0007472988218069077,-0.00461144233122468
6,defect-test##000006,49,-8.371652932244897,-8.428369972243784,-0.056717039998886776,0.056717039998886776,0.2061882918711663,0.2626614043335901,0.6793492585420609,0.017260165283611666,0.022468830015992664,0.029860859426359337,0.031173742503658,0.02876555174589157,0.019486188888549805,0.04133083764463663,0.0028306322637945414,-0.01023941719904542,0.0009083639597520232
7,defect-test##000007,54,-8.445176009074075,-8.524290693881744,-0.07911468480766892,0.07911468480766892,0.25218764460289184,0.32000311857124,0.9218993782997131,0.029902884969487786,0.0379700929404267,0.052327258978039026,0.05281647563225927,0.04267951566725969,0.0598618290387094,0.054440432228147984,-0.0009173511061817408,-0.01572244893759489,0.005795732839033008
8,defect-test##000008,54,-8.483730506111112,-8.54956427116217,-0.06583376505105853,0.06583376505105853,0.217412104322805,0.27400041683212556,0.9215952754020691,0.02657115089823492,0.03448240467323824,0.04779653732354442,0.04837121175610631,0.037335384637117386,0.05393316736444831,0.052121059969067574,0.003613361739553511,-0.00972348899813369,0.0027004426810890436
9,defect-test##000009,54,-8.459779922777777,-8.529303723134015,-0.0695238003562384,0.0695238003562384,0.19950851674024936,0.2578938994271942,0.7459945678710938,0.024051306148370106,0.0320188029610871,0.044919622441132866,0.04505655029712541,0.04054301604628563,0.045079538598656654,0.049136312678456306,0.0005339835770428181,-0.0076716800685971975,0.0013433059211820364
10,defect-test##000010,54,-8.458858302777777,-8.527942149414304,-0.06908384663652711,0.06908384663652711,0.2346268862005852,0.2893446635901473,0.8578605651855469,0.02402161614736542,0.030469586717179312,0.04236391341934601,0.04265967447769931,0.03757857158780098,0.04022388346493244,0.04928928520530462,-0.0059746612460003234,-0.00817134268436348,0.0028919526957906783
11,defect-test##000011,54,-8.475316423148147,-8.550136868006351,-0.07482044485820438,0.07482044485820438,0.24365021324900474,0.3133439385914335,1.079709768295288,0.02780086135559638,0.03495130120649007,0.04764638158182303,0.047930117605413464,0.042865049093961716,0.045186080038547516,0.05488801561295986,0.0005317104369169101,-0.020754081662744284,0.002580231288447976
12,defect-test##000012,54,-8.46696179462963,-8.544032318243788,-0.07707052361415911,0.07707052361415911,0.2600513796816454,0.32452668908934457,0.8470188975334167,0.026771096667895716,0.03305488517436114,0.04511659840742747,0.045352418985479134,0.04096405580639839,0.04282606579363346,0.05155967362225056,0.00272267812397331,-0.0191342169418931,0.0034198897192254663
13,defect-test##000013,53,-8.508907715471699,-8.577039903890519,-0.0681321884188204,0.0681321884188204,0.20674157738114513,0.2574876726468905,0.7584491074085236,0.03176580728419746,0.04415652805146213,0.061996412851537265,0.06241139881166739,0.05386269628070295,0.06078849779441953,0.07133804447948933,0.000787428580224514,-0.0002756207250058651,-0.0035425558453425765
14,defect-test##000014,54,-8.462659123888889,-8.54026807113908,-0.07760894725019085,0.07760894725019085,0.2622137795285793,0.3354407937272607,0.9930980205535889,0.026320017112690646,0.03413594309458779,0.047629259526729584,0.047817173531758655,0.04317004419863224,0.04639619030058384,0.05332154408097267,0.0013697754766326398,-0.011127814184874296,-0.0025347344344481826
15,defect-test##000015,54,-8.45432826148148,-8.528994537888488,-0.07466627640700807,0.07466627640700807,0.2458279913059223,0.317348240936882,0.9712892770767212,0.028874974232167006,0.0352995472741998,0.04823241491491596,0.04889263211695315,0.03714510053396225,0.05177881522104144,0.055773328989744186,0.007896561874076724,-0.014148238115012646,-0.006507800659164786
16,defect-test##000016,54,-8.459945918518518,-8.53268321157186,-0.07273729305334165,0.07273729305334165,0.2388758121412621,0.31567052690105313,1.000481367111206,0.025024864842028666,0.03069894728927226,0.042004028956095375,0.04251082957562051,0.03357689455151558,0.04290310852229595,0.0495320837944746,0.005959983333013952,-0.013108202954754233,-0.005068915896117687
17,defect-test##000017,49,-8.418339325306123,-8.482808207683101,-0.06446888237697834,0.06446888237697834,0.18874134319211947,0.24475428560697185,0.8973280638456345,0.023720483159801613,0.030607326569378188,0.04270493060660859,0.04288137927430602,0.04297039797529578,0.037818300537765026,0.04732609330676496,0.0035663865273818374,0.001133357989601791,-0.009508362622000277
18,defect-test##000018,53,-8.512951412264151,-8.57690346679843,-0.06395205453427977,0.06395205453427977,0.19984452300692201,0.24942458121213193,0.7948014587163925,0.03254803071225373,0.04276474987155466,0.059832502311716475,0.06021713557202143,0.05180840706452727,0.059264915995299816,0.06842418387532234,0.008030416676774621,-0.003749124240130186,-0.004011136421468109
19,defect-test##000019,54,-8.473213254074075,-8.551589676947122,-0.07837642287304725,0.07837642287304725,0.25389944314582985,0.3245366661727711,0.9033372402191162,0.03277879878684568,0.04335202797029973,0.0607964649097994,0.061043969898550994,0.05604861117899418,0.05784802511334419,0.06849275843705982,0.0060169752687215805,-0.00780202099122107,0.00046440173173323274
20,defect-test##000020,54,-8.477151629444444,-8.550979832633246,-0.07382820318880157,0.07382820318880157,0.2329522343568021,0.29987986103420183,0.9329941272735596,0.03193668197491206,0.04369234927964748,0.06156728005347153,0.06174361215631686,0.05789310019463301,0.05866192281246185,0.06814681715331972,0.002074160613119602,-0.0032197408727370203,-0.0016243502032011747
