rank,source,source_idx,n_effective_envs_in_structure,pass,new_gain,covered,uncovered,coverage_pct
457,large_file,11300,82,rare,8,7810,4693,62.465008397984484
458,large_file,11551,87,rare,8,7818,4685,62.52899304167
459,large_file,11580,107,rare,8,7826,4677,62.592977685355514
460,large_file,12068,88,rare,8,7834,4669,62.65696232904103
461,large_file,12289,115,rare,8,7842,4661,62.720946972726544
462,large_file,12396,89,rare,8,7850,4653,62.78493161641206
463,large_file,12537,87,rare,8,7858,4645,62.848916260097575
464,large_file,12589,83,rare,8,7866,4637,62.91290090378309
465,large_file,13028,83,rare,8,7874,4629,62.976885547468605
466,large_file,14134,119,rare,8,7882,4621,63.04087019115412
467,large_file,14362,93,rare,8,7890,4613,63.104854834839635
468,large_file,14444,85,rare,8,7898,4605,63.16883947852516
469,large_file,15083,106,rare,8,7906,4597,63.23282412221067
470,large_file,15537,73,rare,8,7914,4589,63.29680876589619
471,large_file,15578,78,rare,8,7922,4581,63.3607934095817
472,large_file,15830,91,rare,8,7930,4573,63.42477805326722
473,large_file,16660,88,rare,8,7938,4565,63.48876269695273
474,large_file,17050,87,rare,8,7946,4557,63.55274734063825
475,large_file,17055,79,rare,8,7954,4549,63.61673198432376
476,large_file,17123,78,rare,8,7962,4541,63.68071662800928
477,large_file,18114,86,rare,8,7970,4533,63.744701271694794
478,large_file,18502,93,rare,8,7978,4525,63.80868591538031
479,large_file,19227,82,rare,8,7986,4517,63.872670559065824
480,large_file,19483,84,rare,8,7994,4509,63.93665520275134
481,large_file,19570,85,rare,8,8002,4501,64.00063984643685
482,large_file,19952,72,rare,8,8010,4493,64.06462449012237
483,large_file,744,88,rare,7,8017,4486,64.12061105334719
484,large_file,943,86,rare,7,8024,4479,64.17659761657202
485,large_file,977,105,rare,7,8031,4472,64.23258417979685
486,large_file,1104,86,rare,7,8038,4465,64.28857074302168
487,large_file,1305,83,rare,7,8045,4458,64.3445573062465
488,large_file,1384,89,rare,7,8052,4451,64.40054386947132
489,large_file,1503,108,rare,7,8059,4444,64.45653043269616
490,large_file,1517,108,rare,7,8066,4437,64.51251699592098
491,large_file,1951,118,rare,7,8073,4430,64.56850355914581
492,large_file,2138,66,rare,7,8080,4423,64.62449012237063
493,large_file,2286,79,rare,7,8087,4416,64.68047668559545
494,large_file,2893,111,rare,7,8094,4409,64.73646324882029
495,large_file,3688,99,rare,7,8101,4402,64.7924498120451
496,large_file,3741,88,rare,7,8108,4395,64.84843637526994
497,large_file,3765,120,rare,7,8115,4388,64.90442293849476
498,large_file,3933,94,rare,7,8122,4381,64.96040950171958
499,large_file,3967,62,rare,7,8129,4374,65.01639606494442
500,large_file,4234,99,rare,7,8136,4367,65.07238262816924
501,large_file,5305,90,rare,7,8143,4360,65.12836919139407
502,large_file,5364,82,rare,7,8150,4353,65.18435575461889
503,large_file,5879,69,rare,7,8157,4346,65.24034231784371
504,large_file,5912,87,rare,7,8164,4339,65.29632888106855
505,large_file,5968,72,rare,7,8171,4332,65.35231544429337
506,large_file,6320,24,rare,7,8178,4325,65.4083020075182
507,large_file,6351,84,rare,7,8185,4318,65.46428857074302
508,large_file,6432,109,rare,7,8192,4311,65.52027513396784
509,large_file,6530,126,rare,7,8199,4304,65.57626169719268
510,large_file,6822,88,rare,7,8206,4297,65.6322482604175
511,large_file,6902,93,rare,7,8213,4290,65.68823482364233
512,large_file,7249,107,rare,7,8220,4283,65.74422138686715
513,large_file,7562,82,rare,7,8227,4276,65.80020795009197
514,large_file,7803,66,rare,7,8234,4269,65.85619451331681
515,large_file,8031,93,rare,7,8241,4262,65.91218107654163
516,large_file,8078,80,rare,7,8248,4255,65.96816763976646
517,large_file,8504,91,rare,7,8255,4248,66.02415420299128
518,large_file,8508,105,rare,7,8262,4241,66.0801407662161
519,large_file,8683,124,rare,7,8269,4234,66.13612732944094
520,large_file,9085,113,rare,7,8276,4227,66.19211389266576
521,large_file,9135,73,rare,7,8283,4220,66.24810045589058
522,large_file,9464,75,rare,7,8290,4213,66.30408701911541
523,large_file,9564,85,rare,7,8297,4206,66.36007358234023
524,large_file,9904,91,rare,7,8304,4199,66.41606014556507
525,large_file,10080,85,rare,7,8311,4192,66.47204670878989
526,large_file,10460,104,rare,7,8318,4185,66.52803327201471
527,large_file,10461,118,rare,7,8325,4178,66.58401983523954
528,large_file,11070,70,rare,7,8332,4171,66.64000639846437
529,large_file,11086,92,rare,7,8339,4164,66.6959929616892
530,large_file,11099,82,rare,7,8346,4157,66.75197952491402
531,large_file,11421,108,rare,7,8353,4150,66.80796608813884
532,large_file,11500,82,rare,7,8360,4143,66.86395265136368
533,large_file,11579,72,rare,7,8367,4136,66.9199392145885
534,large_file,11734,76,rare,7,8374,4129,66.97592577781333
535,large_file,11878,83,rare,7,8381,4122,67.03191234103815
536,large_file,12016,109,rare,7,8388,4115,67.08789890426297
537,large_file,12048,78,rare,7,8395,4108,67.1438854674878
538,large_file,12125,84,rare,7,8402,4101,67.19987203071263
539,large_file,12333,56,rare,7,8409,4094,67.25585859393746
540,large_file,12658,105,rare,7,8416,4087,67.31184515716228
541,large_file,12807,72,rare,7,8423,4080,67.3678317203871
542,large_file,12827,74,rare,7,8430,4073,67.42381828361194
543,large_file,12955,68,rare,7,8437,4066,67.47980484683676
544,large_file,13037,105,rare,7,8444,4059,67.53579141006159
545,large_file,13088,84,rare,7,8451,4052,67.59177797328641
546,large_file,13508,101,rare,7,8458,4045,67.64776453651123
547,large_file,13821,79,rare,7,8465,4038,67.70375109973607
548,large_file,15634,76,rare,7,8472,4031,67.75973766296089
549,large_file,16404,76,rare,7,8479,4024,67.81572422618572
550,large_file,16582,120,rare,7,8486,4017,67.87171078941054
551,large_file,16922,87,rare,7,8493,4010,67.92769735263536
552,large_file,16975,99,rare,7,8500,4003,67.9836839158602
553,large_file,17178,103,rare,7,8507,3996,68.03967047908502
554,large_file,17297,86,rare,7,8514,3989,68.09565704230985
555,large_file,17476,81,rare,7,8521,3982,68.15164360553467
556,large_file,17682,70,rare,7,8528,3975,68.2076301687595
557,large_file,18535,73,rare,7,8535,3968,68.26361673198433
558,large_file,19086,74,rare,7,8542,3961,68.31960329520915
559,large_file,19528,84,rare,7,8549,3954,68.37558985843397
560,large_file,19634,103,rare,7,8556,3947,68.4315764216588
561,large_file,813,83,rare,6,8562,3941,68.47956490442294
562,large_file,822,105,rare,6,8568,3935,68.52755338718707
563,large_file,878,114,rare,6,8574,3929,68.57554186995121
564,large_file,907,109,rare,6,8580,3923,68.62353035271535
565,large_file,914,99,rare,6,8586,3917,68.67151883547949
566,large_file,1303,79,rare,6,8592,3911,68.71950731824361
567,large_file,1486,104,rare,6,8598,3905,68.76749580100775
568,large_file,1495,86,rare,6,8604,3899,68.8154842837719
569,large_file,1667,81,rare,6,8610,3893,68.86347276653603
570,large_file,1977,84,rare,6,8616,3887,68.91146124930017
571,large_file,2587,86,rare,6,8622,3881,68.9594497320643
572,large_file,2719,92,rare,6,8628,3875,69.00743821482844
573,large_file,2991,80,rare,6,8634,3869,69.05542669759258
574,large_file,3156,22,rare,6,8640,3863,69.10341518035672
575,large_file,3188,89,rare,6,8646,3857,69.15140366312085
576,large_file,3191,111,rare,6,8652,3851,69.19939214588499
577,large_file,3210,102,rare,6,8658,3845,69.24738062864913
578,large_file,3610,87,rare,6,8664,3839,69.29536911141327
579,large_file,4230,106,rare,6,8670,3833,69.34335759417739
580,large_file,4285,82,rare,6,8676,3827,69.39134607694153
581,large_file,4377,84,rare,6,8682,3821,69.43933455970567
582,large_file,4381,83,rare,6,8688,3815,69.48732304246981
583,large_file,4393,84,rare,6,8694,3809,69.53531152523395
584,large_file,4644,110,rare,6,8700,3803,69.58330000799808
585,large_file,4681,112,rare,6,8706,3797,69.63128849076222
586,large_file,4964,76,rare,6,8712,3791,69.67927697352636
587,large_file,5442,84,rare,6,8718,3785,69.7272654562905
588,large_file,5447,70,rare,6,8724,3779,69.77525393905462
589,large_file,5676,86,rare,6,8730,3773,69.82324242181876
590,large_file,5734,115,rare,6,8736,3767,69.8712309045829
591,large_file,6189,122,rare,6,8742,3761,69.91921938734704
592,large_file,6248,107,rare,6,8748,3755,69.96720787011117
593,large_file,7025,84,rare,6,8754,3749,70.01519635287531
594,large_file,7354,95,rare,6,8760,3743,70.06318483563945
595,large_file,7370,72,rare,6,8766,3737,70.11117331840359
596,large_file,7382,103,rare,6,8772,3731,70.15916180116771
597,large_file,7533,122,rare,6,8778,3725,70.20715028393185
598,large_file,7571,83,rare,6,8784,3719,70.25513876669599
599,large_file,7615,83,rare,6,8790,3713,70.30312724946013
600,large_file,8152,106,rare,6,8796,3707,70.35111573222427
601,large_file,8497,75,rare,6,8802,3701,70.3991042149884
602,large_file,8541,75,rare,6,8808,3695,70.44709269775254
603,large_file,8633,76,rare,6,8814,3689,70.49508118051668
604,large_file,8671,83,rare,6,8820,3683,70.54306966328082
605,large_file,8684,75,rare,6,8826,3677,70.59105814604494
606,large_file,8795,71,rare,6,8832,3671,70.63904662880908
607,large_file,8798,88,rare,6,8838,3665,70.68703511157322
608,large_file,8892,94,rare,6,8844,3659,70.73502359433736
609,large_file,8895,125,rare,6,8850,3653,70.78301207710149
610,large_file,8951,104,rare,6,8856,3647,70.83100055986563
611,large_file,8983,65,rare,6,8862,3641,70.87898904262977
612,large_file,9035,108,rare,6,8868,3635,70.92697752539391
613,large_file,9427,88,rare,6,8874,3629,70.97496600815805
614,large_file,9633,79,rare,6,8880,3623,71.02295449092217
615,large_file,9879,86,rare,6,8886,3617,71.07094297368631
616,large_file,10271,89,rare,6,8892,3611,71.11893145645045
617,large_file,10697,68,rare,6,8898,3605,71.1669199392146
618,large_file,10995,86,rare,6,8904,3599,71.21490842197872
619,large_file,11144,93,rare,6,8910,3593,71.26289690474286
620,large_file,11487,108,rare,6,8916,3587,71.310885387507
621,large_file,11927,86,rare,6,8922,3581,71.35887387027114
622,large_file,12001,58,rare,6,8928,3575,71.40686235303527
623,large_file,12600,87,rare,6,8934,3569,71.4548508357994
624,large_file,12882,62,rare,6,8940,3563,71.50283931856355
625,large_file,12920,81,rare,6,8946,3557,71.55082780132769
626,large_file,12967,75,rare,6,8952,3551,71.59881628409182
627,large_file,13421,94,rare,6,8958,3545,71.64680476685595
628,large_file,13668,61,rare,6,8964,3539,71.69479324962009
629,large_file,14333,83,rare,6,8970,3533,71.74278173238423
630,large_file,14360,126,rare,6,8976,3527,71.79077021514837
631,large_file,14371,83,rare,6,8982,3521,71.8387586979125
632,large_file,14379,70,rare,6,8988,3515,71.88674718067664
633,large_file,14433,90,rare,6,8994,3509,71.93473566344078
634,large_file,14926,109,rare,6,9000,3503,71.98272414620492
635,large_file,15160,84,rare,6,9006,3497,72.03071262896904
636,large_file,15312,118,rare,6,9012,3491,72.07870111173318
637,large_file,15435,112,rare,6,9018,3485,72.12668959449732
638,large_file,15829,84,rare,6,9024,3479,72.17467807726146
639,large_file,15873,81,rare,6,9030,3473,72.22266656002559
640,large_file,15999,76,rare,6,9036,3467,72.27065504278973
641,large_file,16104,124,rare,6,9042,3461,72.31864352555387
642,large_file,16121,105,rare,6,9048,3455,72.366632008318
643,large_file,16207,83,rare,6,9054,3449,72.41462049108215
644,large_file,16294,108,rare,6,9060,3443,72.46260897384627
645,large_file,16603,108,rare,6,9066,3437,72.51059745661041
646,large_file,16666,110,rare,6,9072,3431,72.55858593937455
647,large_file,17103,113,rare,6,9078,3425,72.60657442213869
648,large_file,17243,102,rare,6,9084,3419,72.65456290490282
649,large_file,17740,71,rare,6,9090,3413,72.70255138766696
650,large_file,17799,90,rare,6,9096,3407,72.7505398704311
651,large_file,17822,78,rare,6,9102,3401,72.79852835319524
652,large_file,17851,83,rare,6,9108,3395,72.84651683595936
653,large_file,17939,114,rare,6,9114,3389,72.8945053187235
654,large_file,18087,102,rare,6,9120,3383,72.94249380148764
655,large_file,18256,85,rare,6,9126,3377,72.99048228425178
656,large_file,18353,90,rare,6,9132,3371,73.03847076701592
657,large_file,18440,86,rare,6,9138,3365,73.08645924978005
658,large_file,18629,89,rare,6,9144,3359,73.13444773254419
659,large_file,19154,87,rare,6,9150,3353,73.18243621530833
660,large_file,19920,69,rare,6,9156,3347,73.23042469807247
661,large_file,19921,80,rare,6,9162,3341,73.2784131808366
662,large_file,19956,88,rare,6,9168,3335,73.32640166360073
663,large_file,1179,77,rare,5,9173,3330,73.36639206590418
664,large_file,1793,88,rare,5,9178,3325,73.40638246820762
665,large_file,1898,71,rare,5,9183,3320,73.44637287051108
666,large_file,2003,86,rare,5,9188,3315,73.48636327281453
667,large_file,2068,94,rare,5,9193,3310,73.52635367511797
668,large_file,2078,83,rare,5,9198,3305,73.56634407742142
669,large_file,2095,114,rare,5,9203,3300,73.60633447972486
670,large_file,2106,123,rare,5,9208,3295,73.64632488202831
671,large_file,2201,76,rare,5,9213,3290,73.68631528433176
672,large_file,2236,110,rare,5,9218,3285,73.72630568663521
673,large_file,2299,75,rare,5,9223,3280,73.76629608893866
674,large_file,2531,82,rare,5,9228,3275,73.8062864912421
675,large_file,2955,71,rare,5,9233,3270,73.84627689354555
676,large_file,3383,73,rare,5,9238,3265,73.886267295849
677,large_file,3386,76,rare,5,9243,3260,73.92625769815244
678,large_file,3586,67,rare,5,9248,3255,73.96624810045589
679,large_file,3666,68,rare,5,9253,3250,74.00623850275933
680,large_file,4080,75,rare,5,9258,3245,74.04622890506279
681,large_file,4314,81,rare,5,9263,3240,74.08621930736624
682,large_file,4842,72,rare,5,9268,3235,74.12620970966968
683,large_file,4946,107,rare,5,9273,3230,74.16620011197313
684,large_file,4956,88,rare,5,9278,3225,74.20619051427657
685,large_file,5140,78,rare,5,9283,3220,74.24618091658002
686,large_file,5218,118,rare,5,9288,3215,74.28617131888346
687,large_file,5222,68,rare,5,9293,3210,74.32616172118692
688,large_file,5267,80,rare,5,9298,3205,74.36615212349037
689,large_file,5372,70,rare,5,9303,3200,74.40614252579381
690,large_file,5499,109,rare,5,9308,3195,74.44613292809726
691,large_file,5562,74,rare,5,9313,3190,74.4861233304007
692,large_file,5958,86,rare,5,9318,3185,74.52611373270415
693,large_file,6082,79,rare,5,9323,3180,74.56610413500759
694,large_file,6297,92,rare,5,9328,3175,74.60609453731105
695,large_file,6467,81,rare,5,9333,3170,74.6460849396145
696,large_file,6482,82,rare,5,9338,3165,74.68607534191794
697,large_file,6870,90,rare,5,9343,3160,74.72606574422139
698,large_file,7006,80,rare,5,9348,3155,74.76605614652483
699,large_file,7098,87,rare,5,9353,3150,74.80604654882828
700,large_file,7232,82,rare,5,9358,3145,74.84603695113172
701,large_file,7662,104,rare,5,9363,3140,74.88602735343518
702,large_file,7753,91,rare,5,9368,3135,74.92601775573863
703,large_file,7861,88,rare,5,9373,3130,74.96600815804207
704,large_file,8008,92,rare,5,9378,3125,75.00599856034552
705,large_file,8279,103,rare,5,9383,3120,75.04598896264896
706,large_file,8306,107,rare,5,9388,3115,75.08597936495241
707,large_file,8340,70,rare,5,9393,3110,75.12596976725585
708,large_file,8589,73,rare,5,9398,3105,75.16596016955931
709,large_file,8806,77,rare,5,9403,3100,75.20595057186276
710,large_file,8825,80,rare,5,9408,3095,75.2459409741662
711,large_file,8850,86,rare,5,9413,3090,75.28593137646965
712,large_file,8899,95,rare,5,9418,3085,75.3259217787731
713,large_file,9070,108,rare,5,9423,3080,75.36591218107654
714,large_file,9162,73,rare,5,9428,3075,75.40590258337998
715,large_file,9274,69,rare,5,9433,3070,75.44589298568344
716,large_file,9332,88,rare,5,9438,3065,75.48588338798689
717,large_file,9480,104,rare,5,9443,3060,75.52587379029033
718,large_file,9731,95,rare,5,9448,3055,75.56586419259378
719,large_file,9804,82,rare,5,9453,3050,75.60585459489722
720,large_file,9850,74,rare,5,9458,3045,75.64584499720067
721,large_file,9905,100,rare,5,9463,3040,75.68583539950411
722,large_file,10337,112,rare,5,9468,3035,75.72582580180756
723,large_file,10389,77,rare,5,9473,3030,75.76581620411102
724,large_file,10406,110,rare,5,9478,3025,75.80580660641446
725,large_file,10410,88,rare,5,9483,3020,75.84579700871791
726,large_file,10433,84,rare,5,9488,3015,75.88578741102135
727,large_file,10518,81,rare,5,9493,3010,75.9257778133248
728,large_file,10608,99,rare,5,9498,3005,75.96576821562824
729,large_file,10843,77,rare,5,9503,3000,76.00575861793169
730,large_file,10962,86,rare,5,9508,2995,76.04574902023515
731,large_file,10998,66,rare,5,9513,2990,76.0857394225386
732,large_file,11093,118,rare,5,9518,2985,76.12572982484204
733,large_file,11136,74,rare,5,9523,2980,76.16572022714548
734,large_file,11182,77,rare,5,9528,2975,76.20571062944893
735,large_file,11414,85,rare,5,9533,2970,76.24570103175238
736,large_file,11688,104,rare,5,9538,2965,76.28569143405582
737,large_file,11843,115,rare,5,9543,2960,76.32568183635928
738,large_file,11925,82,rare,5,9548,2955,76.36567223866273
739,large_file,11959,81,rare,5,9553,2950,76.40566264096617
740,large_file,12049,67,rare,5,9558,2945,76.44565304326962
741,large_file,12211,94,rare,5,9563,2940,76.48564344557306
742,large_file,12428,81,rare,5,9568,2935,76.5256338478765
743,large_file,12923,73,rare,5,9573,2930,76.56562425017995
744,large_file,13304,72,rare,5,9578,2925,76.60561465248341
745,large_file,13426,108,rare,5,9583,2920,76.64560505478686
746,large_file,13484,95,rare,5,9588,2915,76.6855954570903
747,large_file,13798,90,rare,5,9593,2910,76.72558585939375
748,large_file,13991,92,rare,5,9598,2905,76.76557626169719
749,large_file,14078,93,rare,5,9603,2900,76.80556666400064
750,large_file,14147,109,rare,5,9608,2895,76.84555706630408
751,large_file,14400,89,rare,5,9613,2890,76.88554746860754
752,large_file,14414,69,rare,5,9618,2885,76.92553787091099
753,large_file,14595,73,rare,5,9623,2880,76.96552827321443
754,large_file,14597,86,rare,5,9628,2875,77.00551867551788
755,large_file,15049,104,rare,5,9633,2870,77.04550907782132
756,large_file,15148,85,rare,5,9638,2865,77.08549948012477
757,large_file,15164,89,rare,5,9643,2860,77.12548988242821
758,large_file,15641,104,rare,5,9648,2855,77.16548028473166
759,large_file,15656,110,rare,5,9653,2850,77.20547068703512
760,large_file,16046,70,rare,5,9658,2845,77.24546108933856
761,large_file,16262,98,rare,5,9663,2840,77.28545149164201
762,large_file,16274,105,rare,5,9668,2835,77.32544189394545
763,large_file,16329,93,rare,5,9673,2830,77.3654322962489
764,large_file,16484,84,rare,5,9678,2825,77.40542269855234
765,large_file,16573,72,rare,5,9683,2820,77.44541310085579
766,large_file,16672,100,rare,5,9688,2815,77.48540350315925
767,large_file,17072,85,rare,5,9693,2810,77.52539390546269
768,large_file,17090,110,rare,5,9698,2805,77.56538430776614
769,large_file,17293,73,rare,5,9703,2800,77.60537471006958
770,large_file,17333,87,rare,5,9708,2795,77.64536511237303
771,large_file,17621,95,rare,5,9713,2790,77.68535551467647
772,large_file,17775,72,rare,5,9718,2785,77.72534591697992
773,large_file,17776,64,rare,5,9723,2780,77.76533631928338
774,large_file,18025,80,rare,5,9728,2775,77.80532672158682
775,large_file,18191,50,rare,5,9733,2770,77.84531712389027
776,large_file,18207,85,rare,5,9738,2765,77.88530752619371
777,large_file,18262,72,rare,5,9743,2760,77.92529792849716
778,large_file,18380,88,rare,5,9748,2755,77.9652883308006
779,large_file,18863,72,rare,5,9753,2750,78.00527873310405
780,large_file,19222,84,rare,5,9758,2745,78.04526913540751
781,large_file,19295,85,rare,5,9763,2740,78.08525953771095
782,large_file,19501,96,rare,5,9768,2735,78.1252499400144
783,large_file,19765,82,rare,5,9773,2730,78.16524034231784
784,large_file,19859,73,rare,5,9778,2725,78.20523074462129
785,large_file,19949,79,rare,5,9783,2720,78.24522114692473
786,large_file,19983,96,rare,5,9788,2715,78.28521154922818
787,large_file,19995,68,rare,5,9793,2710,78.32520195153164
788,large_file,789,112,rare,4,9797,2706,78.35719427337439
789,large_file,848,63,rare,4,9801,2702,78.38918659521715
790,large_file,859,63,rare,4,9805,2698,78.4211789170599
791,large_file,875,70,rare,4,9809,2694,78.45317123890267
792,large_file,900,86,rare,4,9813,2690,78.48516356074542
793,large_file,1127,80,rare,4,9817,2686,78.51715588258818
794,large_file,1290,116,rare,4,9821,2682,78.54914820443094
795,large_file,1438,108,rare,4,9825,2678,78.5811405262737
796,large_file,1678,86,rare,4,9829,2674,78.61313284811645
797,large_file,1873,73,rare,4,9833,2670,78.64512516995921
798,large_file,1910,75,rare,4,9837,2666,78.67711749180197
799,large_file,2014,80,rare,4,9841,2662,78.70910981364473
800,large_file,2289,72,rare,4,9845,2658,78.74110213548748
801,large_file,2657,83,rare,4,9849,2654,78.77309445733025
802,large_file,2707,95,rare,4,9853,2650,78.805086779173
803,large_file,3031,114,rare,4,9857,2646,78.83707910101576
804,large_file,3159,78,rare,4,9861,2642,78.86907142285851
805,large_file,3373,83,rare,4,9865,2638,78.90106374470128
806,large_file,3384,68,rare,4,9869,2634,78.93305606654403
807,large_file,3419,67,rare,4,9873,2630,78.96504838838679
808,large_file,3455,68,rare,4,9877,2626,78.99704071022954
809,large_file,3581,84,rare,4,9881,2622,79.0290330320723
810,large_file,3920,92,rare,4,9885,2618,79.06102535391506
811,large_file,4110,106,rare,4,9889,2614,79.09301767575782
812,large_file,4134,59,rare,4,9893,2610,79.12500999760057
813,large_file,4412,103,rare,4,9897,2606,79.15700231944334
814,large_file,4560,67,rare,4,9901,2602,79.18899464128609
815,large_file,4764,98,rare,4,9905,2598,79.22098696312885
816,large_file,4815,82,rare,4,9909,2594,79.2529792849716
817,large_file,4819,87,rare,4,9913,2590,79.28497160681437
818,large_file,4885,74,rare,4,9917,2586,79.31696392865712
819,large_file,5292,86,rare,4,9921,2582,79.34895625049988
820,large_file,5296,107,rare,4,9925,2578,79.38094857234263
821,large_file,5307,69,rare,4,9929,2574,79.4129408941854
822,large_file,5352,65,rare,4,9933,2570,79.44493321602815
823,large_file,5407,84,rare,4,9937,2566,79.47692553787091
824,large_file,5590,107,rare,4,9941,2562,79.50891785971366
825,large_file,5713,70,rare,4,9945,2558,79.54091018155643
826,large_file,5836,84,rare,4,9949,2554,79.57290250339918
827,large_file,5844,110,rare,4,9953,2550,79.60489482524194
828,large_file,5916,104,rare,4,9957,2546,79.63688714708469
829,large_file,5924,81,rare,4,9961,2542,79.66887946892746
830,large_file,5973,82,rare,4,9965,2538,79.70087179077022
831,large_file,6027,104,rare,4,9969,2534,79.73286411261297
832,large_file,6220,88,rare,4,9973,2530,79.76485643445574
833,large_file,6253,82,rare,4,9977,2526,79.79684875629849
834,large_file,6335,104,rare,4,9981,2522,79.82884107814125
835,large_file,6508,69,rare,4,9985,2518,79.860833399984
836,large_file,6750,74,rare,4,9989,2514,79.89282572182677
837,large_file,6887,80,rare,4,9993,2510,79.92481804366952
838,large_file,7005,19,rare,4,9997,2506,79.95681036551228
839,large_file,7053,85,rare,4,10001,2502,79.98880268735503
840,large_file,7625,97,rare,4,10005,2498,80.0207950091978
841,large_file,7734,68,rare,4,10009,2494,80.05278733104055
842,large_file,7966,91,rare,4,10013,2490,80.08477965288331
843,large_file,8195,70,rare,4,10017,2486,80.11677197472606
844,large_file,8196,98,rare,4,10021,2482,80.14876429656883
845,large_file,8673,81,rare,4,10025,2478,80.18075661841158
846,large_file,9025,95,rare,4,10029,2474,80.21274894025434
847,large_file,9082,130,rare,4,10033,2470,80.2447412620971
848,large_file,9101,87,rare,4,10037,2466,80.27673358393986
849,large_file,9171,95,rare,4,10041,2462,80.30872590578261
850,large_file,9386,73,rare,4,10045,2458,80.34071822762537
851,large_file,9428,89,rare,4,10049,2454,80.37271054946812
852,large_file,9512,85,rare,4,10053,2450,80.40470287131089
853,large_file,9981,108,rare,4,10057,2446,80.43669519315364
854,large_file,10098,103,rare,4,10061,2442,80.4686875149964
855,large_file,10171,81,rare,4,10065,2438,80.50067983683915
856,large_file,10270,89,rare,4,10069,2434,80.53267215868192
857,large_file,10417,74,rare,4,10073,2430,80.56466448052467
858,large_file,10535,67,rare,4,10077,2426,80.59665680236743
859,large_file,10654,82,rare,4,10081,2422,80.62864912421018
860,large_file,10745,113,rare,4,10085,2418,80.66064144605295
861,large_file,10920,57,rare,4,10089,2414,80.6926337678957
862,large_file,10999,73,rare,4,10093,2410,80.72462608973846
863,large_file,11123,100,rare,4,10097,2406,80.75661841158121
864,large_file,11488,65,rare,4,10101,2402,80.78861073342398
865,large_file,11841,80,rare,4,10105,2398,80.82060305526673
866,large_file,12145,83,rare,4,10109,2394,80.8525953771095
867,large_file,12208,73,rare,4,10113,2390,80.88458769895225
868,large_file,12612,85,rare,4,10117,2386,80.91658002079501
869,large_file,12719,99,rare,4,10121,2382,80.94857234263776
870,large_file,12884,87,rare,4,10125,2378,80.98056466448053
871,large_file,12937,77,rare,4,10129,2374,81.01255698632328
872,large_file,12979,95,rare,4,10133,2370,81.04454930816604
873,large_file,13369,66,rare,4,10137,2366,81.0765416300088
874,large_file,13404,106,rare,4,10141,2362,81.10853395185156
875,large_file,13527,73,rare,4,10145,2358,81.14052627369432
876,large_file,13878,96,rare,4,10149,2354,81.17251859553707
877,large_file,13910,101,rare,4,10153,2350,81.20451091737984
878,large_file,13924,95,rare,4,10157,2346,81.23650323922259
879,large_file,14031,87,rare,4,10161,2342,81.26849556106535
880,large_file,14037,125,rare,4,10165,2338,81.3004878829081
881,large_file,14165,75,rare,4,10169,2334,81.33248020475087
882,large_file,14196,96,rare,4,10173,2330,81.36447252659362
883,large_file,14290,80,rare,4,10177,2326,81.39646484843638
884,large_file,14487,86,rare,4,10181,2322,81.42845717027913
885,large_file,14832,75,rare,4,10185,2318,81.4604494921219
886,large_file,14894,85,rare,4,10189,2314,81.49244181396465
887,large_file,15194,88,rare,4,10193,2310,81.52443413580741
888,large_file,15280,86,rare,4,10197,2306,81.55642645765016
889,large_file,15516,85,rare,4,10201,2302,81.58841877949293
890,large_file,15714,109,rare,4,10205,2298,81.62041110133568
891,large_file,15955,80,rare,4,10209,2294,81.65240342317844
892,large_file,16050,93,rare,4,10213,2290,81.68439574502119
893,large_file,16183,74,rare,4,10217,2286,81.71638806686396
894,large_file,16465,89,rare,4,10221,2282,81.7483803887067
895,large_file,16511,101,rare,4,10225,2278,81.78037271054947
896,large_file,16699,85,rare,4,10229,2274,81.81236503239222
897,large_file,16740,82,rare,4,10233,2270,81.84435735423499
898,large_file,16999,71,rare,4,10237,2266,81.87634967607774
899,large_file,17035,100,rare,4,10241,2262,81.9083419979205
900,large_file,17191,88,rare,4,10245,2258,81.94033431976325
901,large_file,17258,91,rare,4,10249,2254,81.97232664160602
902,large_file,17322,76,rare,4,10253,2250,82.00431896344877
903,large_file,17785,29,rare,4,10257,2246,82.03631128529153
904,large_file,17837,73,rare,4,10261,2242,82.06830360713428
905,large_file,18004,113,rare,4,10265,2238,82.10029592897705
906,large_file,18022,63,rare,4,10269,2234,82.1322882508198
907,large_file,18079,90,rare,4,10273,2230,82.16428057266256
908,large_file,18091,121,rare,4,10277,2226,82.19627289450531
909,large_file,18142,86,rare,4,10281,2222,82.22826521634808
910,large_file,18409,112,rare,4,10285,2218,82.26025753819083
911,large_file,18481,102,rare,4,10289,2214,82.29224986003359
912,large_file,18624,78,rare,4,10293,2210,82.32424218187634
913,large_file,18846,87,rare,4,10297,2206,82.35623450371911
914,large_file,18891,84,rare,4,10301,2202,82.38822682556186
915,large_file,18909,91,rare,4,10305,2198,82.42021914740462
916,large_file,19212,73,rare,4,10309,2194,82.45221146924737
917,large_file,19237,86,rare,4,10313,2190,82.48420379109014
918,large_file,19436,82,rare,4,10317,2186,82.5161961129329
919,large_file,19629,89,rare,4,10321,2182,82.54818843477565
920,large_file,19775,81,rare,4,10325,2178,82.58018075661842
921,large_file,19781,74,rare,4,10329,2174,82.61217307846117
