index,name,n_atoms,DFT_energy_pa,NEP_energy_pa,energy_residual,energy_MAE,force_MAE,force_RMSE,force_max_err,stress_MAE,stress_RMSE,stress_normal_MAE,stress_normal_RMSE,stress_res_xx,stress_res_yy,stress_res_zz,stress_res_yz,stress_res_xz,stress_res_xy
10,test##000010,70,-8.591284338857143,-8.676677005587681,-0.08539266673053802,0.08539266673053802,0.20331927565441132,0.2433476009070656,0.5368063023779541,0.03910129015307954,0.05570580624209672,0.07688280604391669,0.07874715355046921,0.09111494885291904,0.05293500644620508,0.08659846283262596,2.2314072793960804e-06,-0.0039342075363606455,-2.2883843087129208e-05
11,test##000011,70,-8.59128449342857,-8.67662916725988,-0.08534467383130995,0.08534467383130995,0.2034374336245015,0.24348377486011963,0.536777468631044,0.03884452004735787,0.05535767078740595,0.07635896611767141,0.07825490425488393,0.0906606128137355,0.052287602695287205,0.08612868284399156,2.280071385030169e-07,-0.003915953027217256,-7.404089677720549e-05
12,test##000012,70,-8.591284537571429,-8.676622924602583,-0.08533838703115393,0.08533838703115393,0.20339534922671929,0.2434506844446424,0.5370341429952532,0.03893367220845789,0.05548398940427494,0.07652976880975378,0.07843367887838583,0.09088353349943645,0.052381387358764187,0.0863243855710607,-1.8756907138595125e-06,-0.003911870840511256,-9.898029026089716e-05
13,test##000013,70,-8.542825447857142,-8.633209638705173,-0.09038419084803095,0.09038419084803095,0.2302855229226961,0.3072044447638047,0.8359945714473724,0.03167453813754643,0.04224406352193086,0.05875927644471327,0.059553482984599594,0.05838629603385925,0.04707804508507252,0.07081348821520805,0.0062609100714325905,-0.0035035370383411646,-0.004004952381365001
14,test##000014,70,-8.542996911428572,-8.631306741508162,-0.0883098300795897,0.0883098300795897,0.22910953164932185,0.3044742297731762,0.8340173959732056,0.030725195984511327,0.04098458510327766,0.05693773180246353,0.05777406095317364,0.056158579885959625,0.045350249856710434,0.06930436566472054,0.006085532251745462,-0.003516767406836152,-0.0039356808410957456
15,test##000015,70,-8.560448837428572,-8.655559141596571,-0.09511030416799926,0.09511030416799926,0.19589596714960342,0.25002974918451554,0.6662842184305191,0.04016344338257719,0.0542979361099595,0.0762405792872111,0.07667462413492668,0.0771858710795641,0.0658236937597394,0.08571217302232981,0.0039045503363013268,-0.005285778897814453,-0.003068593199714087
16,test##000016,70,-8.563429579857143,-8.666567091594606,-0.10313751173746333,0.10313751173746333,0.186552816524636,0.22021074789190165,0.4772537052631378,0.04625821150451278,0.06298636864828225,0.08858235172616939,0.08897586972143777,0.09154195012524724,0.07719098776578903,0.09701411728747189,0.002776753157377243,-0.006115822121500969,-0.002909638569690287
17,test##000017,69,-8.584876963768115,-8.665939952844901,-0.081062989076786,0.081062989076786,0.15333328644548627,0.2007651100117239,0.5528602749109268,0.03760596157250499,0.05270566941489113,0.07352969498606399,0.07449220987818801,0.08105507987784222,0.05668127106036991,0.08285273401997983,0.000384047394618392,0.004457341652596369,0.00020529542962322012
18,test##000018,70,-8.570469464285715,-8.670423728554624,-0.0999542642689093,0.0999542642689093,0.18033154360184978,0.21097242247535503,0.4722956568002701,0.044872835802379996,0.06152437651413592,0.08632176384950678,0.08693089564751368,0.0931812827475369,0.07180098071694374,0.09398302808403969,0.001786274544429034,-0.0050671580247581005,-0.0034182906965725124
19,test##000019,70,-8.57372969742857,-8.671603235034034,-0.09787353760546402,0.09787353760546402,0.1624639404427615,0.19914328644389812,0.4374346286058426,0.041999085871793795,0.05828705692778758,0.08142178024475773,0.08237912091950088,0.09129948541522026,0.06375331245362759,0.08921254286542535,0.001045421973685734,-0.0043160837376490235,-0.0023676687851548195
20,test##000020,70,-8.577538727571428,-8.66874544060409,-0.09120671303266192,0.09120671303266192,0.1606867616774772,0.19626809877145426,0.41486881114542484,0.03872813609268633,0.054092199644813294,0.07518174289725721,0.07645238786847308,0.08623032015748322,0.05560553539544344,0.08370937313884497,0.000616199649812188,-0.003893632674589753,-0.0023137555399443954
21,test##000021,70,-8.579073963142857,-8.66404746855942,-0.08497350541656346,0.08497350541656346,0.16238394352784824,0.19605633355472718,0.39827168732881546,0.035147233261038004,0.04939479735698067,0.06825383752584457,0.0698118880184338,0.07968281581997871,0.04754922166466713,0.07752947509288788,0.00026531072944635525,-0.0035434210440143943,-0.0023131552152335644
22,test##000022,70,-8.581556348000001,-8.669579244124586,-0.0880228961245848,0.0880228961245848,0.16579088140624879,0.20223448723698803,0.44571247696876526,0.03637184113532991,0.05121354113604811,0.07090912945568562,0.07238924028594783,0.08275168854743242,0.050394647754728794,0.07958105206489563,1.662434760874021e-05,-0.0035498664365150034,-0.0019371676607988775
23,test##000023,70,-8.583492997142857,-8.678772495760311,-0.09527949861745455,0.09527949861745455,0.16680129796732218,0.2073249566006835,0.46284452825784683,0.03937456288622343,0.05524747335102387,0.07679465940843026,0.07809668928416894,0.08908299170434475,0.05689340736716986,0.08440757915377617,0.00019792059174505994,-0.0032409320410806686,-0.002424546459224075
24,test##000024,70,-8.585466590714285,-8.68060774728404,-0.09514115656975441,0.09514115656975441,0.1695508201989079,0.21081900956802735,0.48073863983154297,0.03957375856649984,0.05558420660718583,0.07723669211069743,0.07857563937563936,0.08982142060995102,0.05701036937534809,0.08487828634679317,0.00033853498462121934,-0.003230324655305594,-0.002163615426979959
25,test##000025,70,-8.586962909428571,-8.682188259502968,-0.09522535007439714,0.09522535007439714,0.17720974003120016,0.22053894764433518,0.5684612095355988,0.03994613925654752,0.056176023270099504,0.07807331974618137,0.07941505689530504,0.09076699917204678,0.057722377590835094,0.08573058247566223,0.00029250889201648533,-0.0032141848059836775,-0.0019501826027408242
26,test##000026,69,-8.584877480144927,-8.665994091042675,-0.08111661089774813,0.08111661089774813,0.15323834973324943,0.2007137849257793,0.5532429213635623,0.03764559589823572,0.05276128944824229,0.07360265611593302,0.0745720555228039,0.08125411689979956,0.056679136701859534,0.08287471474613994,0.00045445691648637876,0.004392403629026376,0.00021874649610253982
27,test##000027,70,-8.588705851571428,-8.678427625252935,-0.08972177368150724,0.08972177368150724,0.17735915146684939,0.21938184452527873,0.5311818271875381,0.03807745194111097,0.05390200091670754,0.07457926318359871,0.07619658172238492,0.08802909031510353,0.05268512200564146,0.08302357723005116,0.00014553267101291567,-0.0037537863245233893,-0.0008276031003333628
28,test##000028,70,-8.58899240257143,-8.675742332446532,-0.08674992987510244,0.08674992987510244,0.17521779565916706,0.21623197004659409,0.5074240192770958,0.036961228358147004,0.052457230048209305,0.07235069790234168,0.07414607400889008,0.08607674762606621,0.04957472626119852,0.08140061981976032,-0.00011289587200735696,-0.004177534370683134,-0.00042484619916649535
29,test##000029,70,-8.590227344428571,-8.679056627839689,-0.08882928341111729,0.08882928341111729,0.17525582206116747,0.21580084658748194,0.49086086452007294,0.03899283223139113,0.055164424977175525,0.07615313706143449,0.07796442321003448,0.09095027472358197,0.05280119739472866,0.08470793906599283,-0.0003179286777594825,-0.004804928903467953,-0.0003747246228158474
30,test##000030,70,-8.590605732571428,-8.681776968609825,-0.09117123603839694,0.09117123603839694,0.17855651978613987,0.2197800381714955,0.49803129211068153,0.04085302862980219,0.05760141467317199,0.07962354623365779,0.08139404546177259,0.0949785290285945,0.056109683400791255,0.08778242627158761,-0.0003752303309738636,-0.005691433267202228,-0.00018086947966367006
31,test##000031,70,-8.591162152428572,-8.68050046194458,-0.08933830951600896,0.08933830951600896,0.18078058771678202,0.221503196783094,0.5133293671533465,0.04075185649708146,0.057230754990132034,0.07915036496706307,0.08087865496261457,0.09378617303445935,0.0558885068167001,0.08777641505002975,-0.000992012894130312,-0.0051185807678848505,-0.0009494504192844033
32,test##000032,70,-8.591571177142857,-8.677881975004553,-0.08631079786169593,0.08631079786169593,0.18397196329952706,0.22344995826701708,0.5475862473249435,0.0402365602426471,0.05620637383760353,0.07778011665989955,0.0794357260151213,0.09112875442951918,0.05508105340413749,0.08713054214604199,-0.0019706296152435243,-0.00412552459147264,-0.001982857269467786
33,test##000033,70,-8.592001667142856,-8.67792408031671,-0.0859224131738543,0.0859224131738543,0.18385763695252882,0.22535948509748463,0.570621520280838,0.04043154096871149,0.05639584637816302,0.07801824462755273,0.07969791512188724,0.0912854541093111,0.05509499181061983,0.08767428796272725,-0.002560762542998418,-0.0042666329245548695,-0.0017071164620574564
34,test##000034,70,-8.59219435457143,-8.677694358326274,-0.08550000375484501,0.08550000375484501,0.18348419862075907,0.2283354506832309,0.6029377244412899,0.04017946631211089,0.05599950469706258,0.0773863460975311,0.07912854253495953,0.09050153801217675,0.054095151368528605,0.08756234891188797,-0.003186951216775924,-0.004463948280317709,-0.0012668600829783827
35,test##000035,70,-8.592447596571429,-8.679938241260915,-0.08749064468948653,0.08749064468948653,0.18411905519121016,0.22936344583150634,0.6159275621175766,0.040955033958501495,0.05718118285387971,0.07911162152110289,0.08080166620236545,0.09257744427304715,0.055965465027838945,0.08879195526242256,-0.002486486657289788,-0.004923990578390658,-0.0009848619520198554
36,test##000036,69,-8.584881041739129,-8.665586204005598,-0.08070516226646873,0.08070516226646873,0.15271580320106387,0.20039083564689492,0.5547259487721021,0.037511516902971685,0.0525583449291715,0.07330027069353189,0.07428558151371568,0.0809972375864163,0.056272468937095255,0.08263110555708408,0.0006435769682866521,0.0043340904030628735,0.00019062196588492952
37,test##000037,70,-8.592456106571428,-8.68044063814011,-0.08798453156868291,0.08798453156868291,0.18394577004361226,0.22948172683698206,0.6215827390551567,0.0410753496507823,0.057350325287224474,0.07936738881592949,0.08104011233692052,0.09285617945715785,0.05631301202811301,0.08893297496251762,-0.0023523818381363526,-0.005040886404458433,-0.000956663214310538
38,test##000038,70,-8.592616517285714,-8.678262993309428,-0.08564647602371345,0.08564647602371345,0.18329527886935032,0.2301225434604679,0.6385556533932686,0.03995215499890037,0.05589255178019819,0.07723544425486277,0.07897971581524689,0.09091485803946853,0.05401349940802902,0.08677797531709075,-0.00180432089837268,-0.005099618399981409,-0.0011026579304598272
39,test##000039,70,-8.592617101142856,-8.67840270276138,-0.08578560161852344,0.08578560161852344,0.1832772441591563,0.2300907773536955,0.6377090774476528,0.0399585296169486,0.05589014958688433,0.0772350028467675,0.07897600516022969,0.09088119748048484,0.054032600950449705,0.08679121010936797,-0.0018591922998894006,-0.0050970870070159435,-0.001089889854483772
40,test##000040,70,-8.592741407714286,-8.679031996486009,-0.08629058877172291,0.08629058877172291,0.18599848761486576,0.23098850758297007,0.6305612474679947,0.040352960168017184,0.05654103254157911,0.07816144102722926,0.0799009089961288,0.0921344005910214,0.054865948608039616,0.08748397388262674,-0.0016558511706534773,-0.005020636774133891,-0.0009569499816279858
41,test##000041,70,-8.59275016,-8.679259377823902,-0.08650921782390242,0.08650921782390242,0.18695079171281706,0.2314665349814618,0.6279723756015301,0.04015788075291008,0.05631374796604933,0.0778265228291275,0.07958015154861771,0.09194249898428097,0.05450189065595623,0.08703517884714529,-0.001571363740367815,-0.005018807598389685,-0.0008775446913205087
42,test##000042,70,-8.592821386571428,-8.679168476999305,-0.0863470904278767,0.0863470904278767,0.18905500688583526,0.2324880395674758,0.626613661646843,0.04097759992146166,0.05736096488958534,0.07931082806317136,0.08105886356693777,0.09355660807341337,0.055808341421652585,0.08856753469444811,-0.00184551504207775,-0.00505977455759421,-0.0010278257395839319
43,test##000043,70,-8.592823168142857,-8.679095009632892,-0.08627184149003497,0.08627184149003497,0.18978150498181398,0.23268434810212588,0.6268806280568242,0.041006755077736066,0.05729030727056854,0.07918933452068207,0.08095252533123437,0.09342215256765485,0.05559229591744952,0.08855355507694185,-0.0020712147816084325,-0.005245581647614017,-0.0011557304751477204
44,test##000044,70,-8.592861848714286,-8.678011230106069,-0.08514938139178341,0.08514938139178341,0.1903925389206658,0.23285429803618513,0.6274663368239999,0.04069394880328522,0.056695190810928414,0.07833187602591352,0.0801023295758349,0.09226471997681074,0.05477758205961436,0.08795332604131545,-0.0022870936372783035,-0.0054421944623754825,-0.0014387766423169523
45,test##000045,69,-8.584881137246375,-8.665630347906632,-0.08074921066025631,0.08074921066025631,0.15275233306800307,0.20039699346197615,0.5546097949845716,0.03753123625513884,0.052586260799215856,0.0733410634760124,0.0743255072142487,0.08103878988185897,0.05631597538013011,0.08266842516604811,0.0006388924084603786,0.0043118587163917255,0.0002134759779437445
46,test##000046,70,-8.592864857142857,-8.677715659786193,-0.08485080264333611,0.08485080264333611,0.19058657244323904,0.23302456192412407,0.6286149085499346,0.040668837777047884,0.05664315450175065,0.07825298474441904,0.08002855107552928,0.09215529245557263,0.05467043200042099,0.08793322977726348,-0.002329823502805084,-0.005408153825555928,-0.0015160951006691903
47,test##000047,70,-8.592903195,-8.678024405641391,-0.08512121064139144,0.08512121064139144,0.19108514145090816,0.2332813333732238,0.6224708165973425,0.04081175124823252,0.056867762833901714,0.07858225082721522,0.0803467224114845,0.09245626226766035,0.055023802910000086,0.08826668730398524,-0.002155385591322556,-0.005476986552821472,-0.001491382863605395
48,test##000048,70,-8.592907744857143,-8.678270442378157,-0.08536269752101333,0.08536269752101333,0.1917275333122234,0.23362112323716105,0.6176020223647356,0.04091298248295061,0.057033889214573814,0.07886852287811053,0.08058264634091511,0.09261839451573906,0.055617254809476435,0.08836991930911609,-0.0019014580466318876,-0.005557437387324171,-0.0014134308294160292
49,test##000049,70,-8.592928999142856,-8.678184385053052,-0.08525538591019632,0.08525538591019632,0.19199575892224466,0.23415932932264202,0.6189838340505958,0.04082128081669604,0.05692124837027996,0.07870538339678508,0.08042422646999071,0.09244823522749357,0.055444059398723766,0.08822385556413792,-0.0019704733276739717,-0.005508551374077797,-0.001332510008069221
50,test##000050,70,-8.592929350285715,-8.67816984439502,-0.08524049410930523,0.08524049410930523,0.19213537030215472,0.23431272936732628,0.6193592930212617,0.040679822867483985,0.05671101018057565,0.07841014979445997,0.08012666779155768,0.0921161770238541,0.05520765410619788,0.0879066182533279,-0.002000685315579176,-0.005489626157213934,-0.0013581763487309217
51,test##000051,70,-8.592939227428571,-8.678602175886736,-0.08566294845816458,0.08566294845816458,0.1923758530937318,0.23473953088914817,0.617668584920466,0.040840535004159996,0.05699944806673548,0.07881802854778168,0.08053742972408642,0.09263030395959504,0.05554394260252593,0.08827983908122405,-0.0019212042534491047,-0.005439680200652219,-0.0012282399275136413
52,test##000052,70,-8.592941653857142,-8.679178743562911,-0.08623708970576871,0.08623708970576871,0.19284314873395833,0.23530632187116465,0.6137655894272029,0.04111884410788965,0.05745804324782053,0.0794737566805755,0.08118815366309627,0.09339852770790458,0.05614882230293006,0.0888739200308919,-0.0017519793109386228,-0.005455942184198648,-0.0010838731104740873
53,test##000053,70,-8.592947547142856,-8.679147221565682,-0.08619967442282572,0.08619967442282572,0.1928010243510238,0.2354083189332762,0.6113375010900199,0.04086597642670616,0.05710105716237985,0.07897748538137724,0.08068629181168965,0.0928820320405066,0.055769461672753096,0.08828096243087202,-0.0018574542423266394,-0.005250300775514916,-0.0011556473982636817
54,test##000054,69,-8.584883511014493,-8.665680880984999,-0.08079736997050624,0.08079736997050624,0.15281588932312856,0.20052632982860782,0.5570444203913212,0.03789404964330364,0.053070170904796744,0.07401863993921627,0.0750064361482861,0.08188820100622252,0.05687923467485234,0.08328848413657397,0.0006480872834799811,0.004507606754486915,0.00015268400420609396
55,test##000055,70,-8.592962679285714,-8.67905061494146,-0.0860879356557458,0.0860879356557458,0.1928369676310727,0.23564404449980839,0.6099336403422058,0.04104564692291509,0.057398448445690364,0.07940667584383239,0.08110938682946266,0.09327320952434093,0.05617131933104247,0.08877549867611378,-0.0016959671338554472,-0.005204497807426378,-0.0011533890647115186
56,test##000056,70,-8.592977967571429,-8.678848798957517,-0.08587083138608875,0.08587083138608875,0.1926605631859448,0.23602654432974626,0.603012012783438,0.0408645161393603,0.05722432454355959,0.07916090276072889,0.08086720135943115,0.09296346252085641,0.05592865221842658,0.08859059354290366,-0.001517029944807291,-0.005066502984846011,-0.0011208556243218482
