-2.25684020 0.00000000
-2.10968890 0.00000000
-1.96253760 0.00000000
-1.81538630 0.00000000
-1.66823500 0.00000000
-1.52108371 0.00000000
-1.37393241 0.00000000
-1.22678111 0.00000000
-1.07962981 0.00000000
-0.93247851 0.00000000
-0.78532721 0.00000000
-0.63817591 0.00000000
-0.49102462 0.00000000
-0.34387332 0.00000000
-0.19672202 0.00000000
-0.04957072 0.00000000
0.09758058 0.00000000
0.24473188 0.02133208
0.39188317 0.04505365
0.53903447 0.09177731
0.68618577 0.14791490
0.83333707 0.21947148
0.98048837 0.30414474
1.12763967 0.40681024
1.27479096 0.52581960
1.42194226 0.67431709
1.56909356 0.81332202
1.71624486 0.96290646
1.86339616 1.18796486
2.01054746 1.38803853
2.15769876 1.63235534
2.30485005 1.93526878
2.45200135 2.35032185
2.59915265 2.58317117
2.74630395 2.98027016
2.89345525 3.62269059
3.04060655 4.02161299
3.18775784 4.42046504
3.33490914 4.74522988
3.48206044 6.85094561
3.62921174 9.03474411
3.77636304 8.21924092
3.92351434 9.22219551
4.07066563 9.79927088
4.21781693 12.17313025
4.36496823 11.95311325
4.51211953 10.09308555
4.65927083 13.03975875
4.80642213 12.11510086
4.95357343 13.49036117
5.10072472 16.38804261
5.24787602 17.28355384
5.39502732 18.77156882
5.54217862 14.83126842
5.68932992 18.67460925
5.83648122 19.09829833
5.98363251 19.91552640
6.13078381 20.63595365
6.27793511 18.92339308
6.42508641 19.11776769
6.57223771 17.23249865
6.71938901 16.41473676
6.86654030 15.20813836
7.01369160 16.17571386
7.16084290 17.47013105
7.30799420 16.90101357
7.45514550 12.47073275
7.60229680 17.76815452
7.74944809 23.69657254
7.89659939 19.71482341
8.04375069 15.62746541
8.19090199 21.28817043
8.33805329 16.59292373
8.48520459 14.97258438
8.63235589 12.96387818
8.77950718 13.52354694
8.92665848 12.23060943
9.07380978 5.16263980
9.22096108 1.41844391
9.36811238 1.33110353
9.51526368 1.52070710
9.66241497 3.29677679
9.80956627 0.00000000
9.95671757 0.00000000
10.10386887 0.00000000
10.25102017 0.00000000
10.39817147 0.00000000
10.54532276 0.96625557
10.69247406 2.28310067
10.83962536 2.18821830
10.98677666 2.31550013
11.13392796 3.12551762
11.28107926 2.60302022
11.42823056 2.83723623
11.57538185 1.08810819
11.72253315 1.03296721
11.86968445 0.97974427
12.01683575 0.00000000
12.16398705 0.00000000
12.31113835 0.00000000
12.45828964 0.00000000
12.60544094 0.00000000
12.75259224 0.00000000
12.89974354 0.00000000
13.04689484 0.00000000
13.19404614 0.00000000
13.34119743 0.00000000
13.48834873 0.00000000
13.63550003 0.00000000
13.78265133 0.00000000
13.92980263 0.00000000
14.07695393 0.00000000
14.22410523 0.00000000
14.37125652 0.00000000
14.51840782 0.00000000
14.66555912 0.00000000
14.81271042 0.00000000
14.95986172 0.00000000
15.10701302 0.00000000
15.25416431 0.00000000
15.40131561 0.00000000
15.54846691 0.00000000
15.69561821 0.00000000
15.84276951 0.00000000
15.98992081 0.00000000
16.13707210 0.00000000
16.28422340 0.00000000
16.43137470 0.00000000
16.57852600 0.00000000
16.72567730 0.00000000
16.87282860 0.00000000
17.01997990 0.00000000
17.16713119 0.00000000
17.31428249 0.00000000
17.46143379 0.00000000
17.60858509 0.00000000
17.75573639 0.00000000
17.90288769 0.00000000
18.05003898 0.00000000
18.19719028 0.00000000
18.34434158 0.00000000
18.49149288 14.72632446
18.63864418 0.00000000
18.78579548 0.00000000
18.93294677 11.61400089
19.08009807 0.00000000
19.22724937 36.86315097
19.37440067 0.00000000
19.52155197 0.00000000
19.66870327 0.00000000
19.81585456 6.60604036
19.96300586 7.13007895
20.11015716 0.00000000
20.25730846 0.00000000
20.40445976 0.00000000
20.55161106 0.00000000
20.69876236 0.00000000
20.84591365 0.00000000
20.99306495 0.00000000
21.14021625 0.00000000
21.28736755 0.00000000
21.43451885 0.00000000
21.58167015 0.00000000
21.72882144 0.00000000
21.87597274 0.00000000
22.02312404 0.00000000
22.17027534 0.00000000
22.31742664 0.00000000
22.46457794 0.00000000
22.61172923 0.00000000
22.75888053 0.00000000
22.90603183 0.00000000
23.05318313 0.00000000
23.20033443 0.00000000
23.34748573 0.00000000
23.49463703 0.00000000
23.64178832 0.00000000
23.78893962 0.00000000
23.93609092 0.00000000
24.08324222 0.00000000
24.23039352 0.00000000
24.37754482 0.00000000
24.52469611 0.00000000
24.67184741 23.00132358
24.81899871 0.00000000
24.96615001 0.00000000
25.11330131 0.00000000
25.26045261 0.00000000
25.40760390 0.00000000
25.55475520 0.00000000
25.70190650 0.00000000
25.84905780 0.00000000
25.99620910 0.00000000
26.14336040 0.00000000
26.29051170 0.00000000
26.43766299 0.00000000
26.58481429 0.00000000
26.73196559 0.00000000
26.87911689 0.00000000
27.02626819 0.00000000
27.17341949 0.00000000
