0.00000000 -0.00136462 -0.00132289 -0.00020744 2.86513479 3.08939011 3.12162077 3.22071117 3.45147223 3.52608602 4.14575987 4.26068258 4.35773722 4.53613439 4.59206624 4.61331806 4.71701773 4.83735199 4.92681380 4.97110329 5.08697844 5.19741465 5.20100269 5.20476101 5.31170800 5.32089578 5.36710921 5.40974496 5.45591592 5.45665238 5.50490147 5.53044612 5.55490639 5.57371133 5.58598324 5.60311712 5.68117672 5.71176205 5.71449445 5.75374466 5.75385539 5.84372686 5.87753170 5.91609282 5.97126146 6.00016413 6.03564832 6.06372218 6.06880291 6.17441415 6.18385218 6.30432524 6.42425973 6.46361241 6.57050013 6.74661818 6.87465960 6.89703395 6.99910128 7.11776939 7.20104025 7.21004194 7.25118937 7.30181396 7.36977958 7.41214258 7.50461259 7.53600152 7.56929928 7.59601663 7.77041568 7.77312421 7.85622819 7.88897901 7.94179900 7.96171982 7.98792723 8.07293093 8.07737775 8.16147921 8.29297494 8.30567650 8.32706391 8.44642630 8.52523553 8.54009882 8.55882052 8.62514108 8.68394475 8.72746543 8.90353361 9.07930552 9.18786018 9.69541417 11.17910771 11.53035332 11.96132451 18.49792978 18.81570058 19.24892196 19.32440811 19.77159836 19.90780921 24.15145954 24.67134026 24.69899809
0.00089810 0.03159948 0.03251836 0.05390960 2.86512931 3.08951565 3.12173887 3.22051816 3.45157641 3.52615336 4.14572686 4.26064548 4.35770538 4.53623131 4.59203102 4.61344695 4.71709420 4.83748696 4.92669891 4.97102149 5.08695882 5.19667611 5.20080077 5.20525980 5.31144034 5.31993153 5.36708156 5.40986530 5.45604518 5.45670978 5.50434605 5.53058148 5.55368624 5.57281695 5.58752370 5.60324110 5.68019583 5.71230257 5.71269738 5.75443097 5.75631975 5.84349385 5.87797289 5.91600257 5.97178382 6.00005030 6.03513539 6.06400892 6.06962867 6.17467017 6.18377355 6.30450520 6.42435463 6.46376132 6.57055577 6.74672885 6.87075954 6.90092869 6.99917818 7.11781943 7.20114926 7.20999875 7.25099353 7.30182354 7.36984150 7.41214399 7.50400691 7.53596308 7.56995488 7.59598483 7.77029869 7.77312542 7.85553889 7.88898883 7.94177770 7.96091744 7.98898352 8.07288919 8.07696059 8.16205535 8.29297920 8.30563180 8.32684462 8.44645131 8.52517756 8.54001375 8.55883473 8.62508952 8.68407882 8.72750465 8.90348768 9.07923002 9.18782107 9.69532049 11.17915834 11.53034207 11.96127350 18.49791658 18.81573325 19.24890712 19.32442019 19.77160405 19.90783707 24.15146616 24.67134636 24.69900381
0.00179620 0.06328017 0.06507914 0.10779417 2.86511312 3.08989223 3.12209312 3.21994025 3.45188891 3.52635538 4.14562799 4.26053432 4.35760985 4.53652126 4.59192536 4.61383279 4.71732214 4.83789086 4.92635604 4.97077400 5.08689919 5.19481749 5.20019507 5.20639872 5.31064619 5.31711455 5.36700017 5.41009757 5.45642788 5.45687539 5.50275079 5.53097212 5.55066208 5.57020023 5.59146287 5.60364894 5.67766683 5.70693011 5.71496910 5.75656597 5.76249425 5.84285395 5.87925064 5.91574953 5.97332423 5.99967847 6.03380840 6.06487185 6.07191987 6.17543644 6.18354318 6.30504558 6.42463921 6.46420797 6.57072239 6.74706022 6.86274626 6.90891567 6.99941781 7.11796974 7.20147548 7.20986953 7.25040914 7.30185248 7.37002320 7.41214829 7.50224307 7.53589253 7.57182521 7.59588946 7.76994223 7.77312910 7.85350436 7.88899266 7.94171381 7.95888687 7.99175748 8.07276403 8.07578204 8.16372615 8.29299256 8.30549773 8.32618906 8.44652480 8.52500261 8.53975856 8.55888124 8.62493485 8.68447884 8.72762204 8.90335000 9.07900354 9.18770370 9.69503950 11.17931022 11.53030833 11.96112050 18.49787700 18.81583120 19.24886263 19.32445637 19.77162117 19.90792063 24.15148600 24.67136467 24.69902095
0.00269430 0.09494319 0.09762936 0.16167884 2.86508698 3.09051973 3.12268339 3.21898076 3.45240958 3.52669200 4.14546364 4.26034952 4.35745062 4.53700188 4.59174930 4.61447306 4.71769710 4.83856054 4.92579049 4.97035467 5.08679726 5.19227394 5.19918576 5.20774149 5.30935138 5.31264266 5.36686971 5.41008747 5.45704949 5.45712487 5.50034609 5.53156185 5.54686536 5.56605953 5.59653294 5.60453099 5.67432920 5.70016318 5.71755533 5.76030883 5.77054487 5.84196188 5.88125237 5.91538066 5.97580939 5.99896269 6.03214225 6.06631887 6.07527345 6.17670768 6.18317795 6.30594780 6.42511310 6.46495216 6.57099912 6.74761036 6.85361095 6.91797067 6.99984867 7.11822085 7.20201634 7.20965564 7.24944542 7.30190139 7.37031259 7.41215573 7.49946539 7.53588435 7.57467595 7.59573052 7.76932922 7.77313532 7.85021500 7.88892451 7.94160745 7.95631183 7.99550895 8.07255556 8.07404231 8.16633809 8.29301684 8.30527430 8.32510401 8.44664233 8.52470783 8.53933332 8.55897117 8.62467708 8.68513828 8.72781689 8.90312092 9.07862617 9.18750806 9.69457134 11.17956330 11.53025213 11.96086556 18.49781107 18.81599432 19.24878864 19.32451642 19.77164981 19.90805976 24.15151905 24.67139516 24.69904950
0.00359241 0.12660223 0.13017566 0.21555740 2.86505217 3.09139795 3.12350945 3.21764516 3.45313817 3.52716310 4.14523450 4.26009177 4.35722770 4.53766928 4.59150293 4.61536358 4.71821167 4.83949035 4.92501112 4.96975362 5.08664906 5.18922114 5.19777307 5.20911099 5.30677086 5.30759695 5.36669769 5.40933316 5.45740526 5.45788773 5.49754547 5.53221040 5.54289655 5.56074014 5.60114350 5.60676767 5.67069559 5.69301490 5.71969301 5.76573514 5.77937193 5.84102516 5.88384856 5.91495765 5.97913560 5.99778245 6.03062386 6.06836233 6.07929894 6.17847525 6.18270740 6.30721393 6.42577573 6.46599356 6.57138456 6.74837609 6.84415826 6.92722754 7.00052461 7.11857371 7.20276653 7.20936024 7.24811724 7.30197132 7.37068987 7.41216672 7.49587057 7.53601761 7.57823895 7.59550806 7.76842919 7.77314420 7.84579876 7.88870044 7.94145880 7.95369790 7.99963471 8.07202678 8.07226396 8.16968604 8.29305507 8.30496160 8.32360046 8.44679682 8.52428929 8.53873816 8.55912182 8.62431624 8.68604674 8.72808799 8.90280101 9.07809802 9.18723407 9.69391629 11.17991753 11.53017355 11.96050878 18.49771888 18.81622242 19.24868538 19.32459999 19.77169017 19.90825426 24.15156527 24.67143780 24.69908944
0.00449051 0.15826014 0.16271897 0.26942666 2.86501044 3.09252662 3.12457100 3.21594106 3.45407435 3.52776849 4.14494151 4.25976205 4.35694107 4.53851818 4.59118633 4.61649860 4.71885555 4.84067146 4.92403037 4.96895769 5.08644875 5.18570947 5.19595730 5.21045584 5.29975298 5.30543652 5.36649415 5.40728372 5.45763045 5.45891515 5.49491158 5.53255194 5.53895053 5.55484079 5.60362789 5.61165289 5.66701329 5.68597316 5.72106930 5.77271740 5.78834962 5.84028199 5.88693000 5.91454194 5.98318634 5.99602748 6.02962686 6.07101778 6.08369820 6.18072745 6.18217572 6.30884632 6.42662643 6.46733172 6.57187683 6.74935303 6.83464214 6.93633188 7.00153505 7.11902986 7.20371500 7.20899138 7.24644447 7.30206377 7.37112785 7.41218185 7.49166465 7.53633133 7.58228006 7.59522212 7.76719499 7.77315592 7.84040724 7.88823650 7.94126809 7.95133238 8.00370727 8.07006431 8.07188951 8.17355578 8.29311153 8.30455971 8.32169311 8.44697905 8.52374313 8.53797326 8.55935482 8.62385235 8.68719039 8.72843371 8.90239109 9.07741927 9.18688163 9.69307469 11.18037281 11.53007266 11.96005029 18.49760052 18.81651523 19.24855316 19.32470657 19.77174251 19.90850384 24.15162461 24.67149256 24.69914072
0.00538861 0.18991800 0.19525924 0.32328389 2.86496404 3.09390538 3.12586763 3.21387808 3.45521767 3.52850798 4.14458587 4.25936158 4.35659072 4.53954202 4.59079963 4.61787082 4.71961554 4.84209088 4.92286445 4.96795107 5.08618834 5.18174682 5.19373871 5.21176850 5.29180993 5.30293321 5.36627138 5.40345291 5.45770558 5.46010178 5.49301930 5.53159479 5.53500599 5.54958326 5.60513997 5.61783216 5.66337797 5.67930213 5.72169105 5.78097034 5.79700246 5.84001410 5.89042158 5.91418497 5.98784562 5.99365315 6.02937249 6.07430210 6.08824817 6.18164436 6.18344985 6.31084708 6.42766450 6.46896610 6.57247368 6.75053567 6.82517178 6.94502048 7.00301915 7.11959164 7.20483242 7.20857443 7.24445127 7.30218075 7.37159239 7.41220188 7.48703499 7.53683416 7.58661781 7.59487277 7.76555780 7.77317071 7.83421171 7.88745777 7.94103565 7.94936710 8.00739875 8.06849464 8.07143255 8.17775018 8.29319175 8.30406874 8.31939985 8.44717820 8.52306683 8.53703882 8.55969404 8.62328546 8.68855273 8.72885199 8.90189219 9.07659015 9.18645065 9.69204701 11.18092902 11.52994958 11.95949027 18.49745613 18.81687241 19.24839239 19.32483555 19.77180715 19.90880814 24.15169703 24.67155937 24.69920329
0.00628671 0.22157632 0.22779618 0.37712654 2.86491570 3.09553380 3.12739886 3.21146775 3.45656760 3.52938128 4.14416903 4.25889186 4.35617666 4.54073309 4.59034300 4.61947152 4.72047563 4.84373005 4.92153378 4.96671608 5.08585727 5.17732839 5.19111749 5.21305679 5.28312091 5.30015653 5.36604355 5.39753689 5.45758322 5.46141752 5.49225198 5.52763706 5.53095610 5.54687654 5.60658950 5.62426201 5.65981817 5.67318612 5.72169300 5.79017643 5.80484027 5.84058108 5.89428073 5.91392412 5.99070641 5.99300625 6.02993685 6.07823111 6.09276684 6.18119491 6.18662571 6.31321769 6.42888935 6.47089608 6.57317258 6.75191744 6.81580726 6.95301360 7.00517730 7.12026258 7.20599261 7.20823061 7.24216536 7.30232479 7.37204265 7.41222775 7.48214103 7.53752022 7.59111707 7.59446008 7.76342026 7.77318886 7.82740580 7.88630283 7.94076188 7.94787800 8.01044600 8.06763402 8.07089352 8.18209911 8.29330250 8.30348882 8.31674117 8.44738249 8.52226046 8.53593513 8.56016341 8.62261562 8.69011524 8.72934037 8.90130557 9.07561093 9.18594098 9.69083383 11.18158601 11.52980444 11.95882894 18.49728586 18.81729354 19.24820356 19.32498614 19.77188449 19.90916670 24.15178243 24.67163816 24.69927708
0.00718481 0.25323545 0.26032937 0.43095209 2.86486861 3.09741137 3.12916411 3.20872340 3.45812350 3.53038808 4.14369269 4.25835464 4.35569888 4.54208276 4.58981662 4.62129068 4.72141697 4.84556295 4.92006386 4.96523399 5.08544199 5.17244816 5.18809355 5.21433372 5.27382668 5.29717957 5.36582647 5.38948180 5.45729541 5.46283388 5.49267331 5.52056665 5.52667951 5.54700769 5.60818957 5.63058244 5.65633986 5.66781703 5.72122137 5.80006502 5.81132363 5.84240799 5.89848858 5.91378297 5.98730328 5.99857422 6.03129909 6.08281669 6.09708837 6.18093109 6.19023650 6.31595848 6.43030057 6.47312097 6.57397082 6.75349084 6.80658837 6.95999769 7.00825866 7.12104801 7.20653265 7.20861683 7.23961743 7.30249907 7.37243125 7.41226058 7.47711677 7.53837912 7.59398414 7.59567672 7.76064908 7.77321070 7.82021034 7.88472785 7.94044722 7.94689675 8.01266885 8.06772416 8.07027290 8.18645982 8.29345162 8.30282013 8.31373965 8.44757971 8.52132767 8.53466251 8.56078504 8.62184288 8.69185817 8.72989610 8.90063272 9.07448196 9.18535247 9.68943580 11.18234361 11.52963742 11.95806654 18.49708991 18.81777812 19.24798725 19.32515745 19.77197501 19.90957902 24.15188075 24.67172887 24.69936204
0.00808291 0.28489563 0.29285835 0.48475803 2.86482640 3.09953750 3.13116272 3.20566003 3.45988464 3.53152802 4.14315878 4.25775190 4.35515738 4.54358156 4.58922071 4.62331713 4.72241798 4.84755361 4.91848649 4.96348604 5.08492532 5.16710429 5.18466641 5.21561372 5.26403671 5.29407680 5.36563726 5.37945061 5.45691384 5.46432469 5.49408443 5.51182387 5.52207376 5.54867799 5.61000478 5.63644466 5.65294700 5.66351715 5.72039562 5.81043004 5.81606746 5.84576874 5.90303647 5.91377340 5.98358716 6.00447114 6.03340052 6.08806364 6.10104990 6.18097808 6.19426247 6.31906835 6.43189808 6.47564007 6.57486566 6.75524749 6.79754527 6.96568534 7.01248944 7.12195595 7.20609699 7.21008140 7.23684072 7.30270745 7.37270441 7.41230172 7.47207751 7.53940037 7.59344508 7.60021860 7.75707104 7.77323659 7.81287561 7.88271140 7.94009222 7.94642688 8.01401477 8.06887313 8.06957129 8.19071325 8.29364786 8.30206285 8.31041959 8.44775780 8.52027605 8.53322131 8.56157786 8.62096732 8.69376109 8.73051614 8.89987536 9.07320363 9.18468495 9.68785369 11.18320163 11.52944868 11.95720336 18.49686849 18.81832558 19.24774409 19.32534844 19.77207923 19.91004449 24.15199187 24.67183139 24.69945806
