index,name,n_atoms,DFT_energy_pa,M3G_energy_pa,energy_residual,energy_MAE,force_MAE,force_RMSE,force_max_err,stress_MAE,stress_RMSE,stress_normal_MAE,stress_normal_RMSE,stress_res_xx,stress_res_yy,stress_res_zz,stress_res_yz,stress_res_xz,stress_res_xy
193,structure_1172.xyz,59,-8.379999658474576,-8.42255466267214,-0.042555004197563306,0.042555004197563306,0.15727048311487765,0.1977767021533468,0.6272581815719604,0.0092158235735648,0.01056972544158983,0.011726448312401772,0.012584620310961414,-0.0052669458091259,-0.014929031953215599,-0.014983367174863815,0.010612582380417734,-0.009076783171622083,0.00042623095214366913
194,structure_1173.xyz,59,-8.36693135,-8.409314171742585,-0.04238282174258501,0.04238282174258501,0.1602187695094821,0.19870483532448713,0.6108179092407227,0.006549732672283426,0.008099603742023474,0.008970777251912901,0.009847182417701616,-0.003527393564581871,-0.010106462752446532,-0.013278475438710302,0.00981168169528246,-0.002539720619097352,-3.466196358203888e-05
195,structure_1174.xyz,59,-8.356657788135593,-8.400550971596928,-0.04389318346133564,0.04389318346133564,0.17780474057989354,0.2146808703657418,0.5428453087806702,0.005982492196684082,0.007466668625129803,0.00861412015122672,0.0099160571840072,-0.0017037885263562202,-0.011458406457677484,-0.012680165469646454,0.005308113992214203,-0.0021587463561445475,0.002585732378065586
196,structure_1175.xyz,49,-8.369457956734694,-8.384686528419962,-0.015228571685268477,0.015228571685268477,0.20674943329281725,0.2558378443819977,0.6814844906330109,0.00838108395691961,0.008876531595219802,0.009409453875074783,0.010121542189233276,0.006081482395529747,-0.014616763684898615,-0.00753011554479599,-0.008626088150776923,-0.006083335727453232,0.007348718238063157
197,structure_1176.xyz,60,-8.520864488833332,-8.535312906901042,-0.014448418067710023,0.014448418067710023,0.07469690927900072,0.11162185485786165,0.33887477219104767,0.011329822238140016,0.01587724655301678,0.022100498123715322,0.022434145269921064,-0.016759510152041912,-0.023825650569051504,-0.025716333650052547,-1.6904808575191055e-07,-0.0016268320882772969,5.043792133108127e-05
198,structure_1177.xyz,60,-8.517839634666666,-8.532850646972657,-0.015011012305990334,0.015011012305990334,0.08252521363513855,0.11641440908649632,0.35731443762779236,0.011570584494620562,0.016049111253525837,0.02219868063305815,0.02266187535121381,-0.01575451111420989,-0.02526822593063116,-0.0255733048543334,0.0005794450407847762,0.00014946004375815392,-0.0020985599840059876
199,structure_1178.xyz,60,-8.499327169666666,-8.516059875488281,-0.016732705821615568,0.016732705821615568,0.10933152066815334,0.1414679761283286,0.4347160905599594,0.010882838338147849,0.01426175011693516,0.01899750662657122,0.019939774413838745,-0.010441900929436088,-0.023643041495233774,-0.022907577455043793,-0.0013657491654157639,0.00255756510887295,-0.004381195874884725
200,structure_1179.xyz,60,-8.478527542333333,-8.497062683105469,-0.01853514077213525,0.01853514077213525,0.12669440490814546,0.16171516790411952,0.4824543744325638,0.010095171824408075,0.01279301776866537,0.01611529174260795,0.017558563297428335,-0.006307482719421387,-0.021888642804697156,-0.02014974970370531,-0.0020702281035482883,0.00429923995397985,-0.005855687661096454
201,structure_118.xyz,55,-8.545247357272727,-8.541770241477273,0.0034771157954534004,0.0034771157954534004,0.15041698306044,0.19232098871480197,0.7365169823169708,0.002946391519799363,0.0034207470451049814,0.002258319524116814,0.003160432528107395,0.000545380637049675,0.0008494257926940918,-0.005380152142606676,-0.003668726538307965,-0.004171554304775782,0.003063109703361988
202,structure_1180.xyz,60,-8.474896472000001,-8.49369608561198,-0.01879961361197857,0.01879961361197857,0.12888450662010453,0.16386338122544988,0.4857293367385864,0.009891331448064497,0.012505735601939318,0.015538250794634223,0.017090117994591873,-0.005535330856218934,-0.0214928830973804,-0.019586538430303335,-0.002097809687256813,0.004547264310531318,-0.0060881623066961765
