index,name,n_atoms,DFT_energy_pa,LASP_energy_pa,energy_residual,energy_MAE,force_MAE,force_RMSE,force_max_err,stress_MAE,stress_RMSE,stress_normal_MAE,stress_normal_RMSE,stress_res_xx,stress_res_yy,stress_res_zz,stress_res_yz,stress_res_xz,stress_res_xy
2290,defect-test##002290,63,-8.545138113015874,-8.381786528571428,0.1633515844444453,0.1633515844444453,0.06796120950938621,0.08883978232882647,0.41439637541770935,0.005547086048560838,0.0065875291740611925,0.00636090082116425,0.007449816434024179,-0.0010377941653132439,-0.007879449287429452,-0.010165459010750055,0.008426667656749487,0.0011258043814450502,0.004647341789677739
2291,defect-test##002291,63,-8.54018547031746,-8.377092633333334,0.16309283698412713,0.16309283698412713,0.06559448843518834,0.08689362840716242,0.42021894454956055,0.005094745856088896,0.005996132634266087,0.006060609244741499,0.007045596051813587,-0.0014526697341352701,-0.006510036182589829,-0.0102191218174994,0.006588251912035048,0.001084726769477129,0.004713668720796704
2292,defect-test##002292,63,-8.537830744920635,-8.37490214920635,0.16292859571428586,0.16292859571428586,0.06724518425448517,0.08720567723238258,0.40497781336307526,0.004441754819708876,0.005676800106993236,0.005474310057858626,0.006959885137830425,-0.002291899872943759,-0.0025808641221374273,-0.011550166178494692,0.0031318902038037777,0.000993145164102316,0.006102563376771286
2293,defect-test##002293,63,-8.540151253015873,-8.3774385,0.16271275301587274,0.16271275301587274,0.06637129647994203,0.08615890242147183,0.3844834864139557,0.004205324182597299,0.006430614084010958,0.005324260331690311,0.007625351539329358,-0.001699445303529501,0.0012338808737695217,-0.013039454817771912,0.00023893918842077255,0.0004518181085586548,0.008568406803533435
2294,defect-test##002294,60,-8.520394043166666,-8.344098408333332,0.176295634833334,0.176295634833334,0.06441652420296388,0.08943293091209979,0.27328250859864056,0.0027921276653917935,0.004966505126004726,0.0010705828013044538,0.001363652959021758,-0.001028254608172574,5.7938873936791424e-05,-0.002125554921803996,-0.0017333469293987491,-3.0435018061325536e-07,-0.011807366308858036
2295,defect-test##002295,63,-8.536584705873016,-8.374568879365079,0.1620158265079379,0.1620158265079379,0.07026583620250994,0.08933762689280571,0.3291535899043083,0.0038181823135043183,0.005548954408806965,0.004994843232755859,0.006582265451843517,-0.0013858682941645384,0.002580549567937851,-0.01101811183616519,-0.0003195381723344326,0.00021458882838487625,0.0073904371820390224
2296,defect-test##002296,63,-8.529838311587302,-8.368211534920635,0.16162677666666703,0.16162677666666703,0.07341937962475986,0.0948421399128165,0.2553934417665005,0.0015280158889557545,0.002176898395189249,0.0027116698232324174,0.0030513391270128865,-0.0007852845883462578,0.003283638972789049,-0.004066085908561945,-0.0005068215541541576,-3.295484930276871e-05,0.000493309460580349
2297,defect-test##002297,54,-8.535499442037038,-8.376597087037037,0.15890235500000038,0.15890235500000038,0.06925748067325553,0.08741406167027663,0.28247395157814026,0.010578382619617818,0.012838702073664852,0.010832510927381614,0.013158720089890252,-0.0002765802200883627,-0.01573341223411262,-0.01648754032794386,0.01193633209913969,0.000978045369265601,0.018058385467156768
2298,defect-test##002298,63,-8.513141932063492,-8.350336952380953,0.16280497968253904,0.16280497968253904,0.06937967487192027,0.08842787933771246,0.2877950072288513,0.0031759631334959217,0.004652753161873687,0.0038272060725527504,0.005968736388225648,-0.00023229391081258655,0.0009583020582795143,-0.01029102224856615,0.002937974873930216,-0.0009704236872494221,0.003665762022137642
2299,defect-test##002299,63,-8.510767596666668,-8.348549495238096,0.16221810142857152,0.16221810142857152,0.0745783829014433,0.09555851035488123,0.3080848418176174,0.0048413873397900415,0.006106537389220872,0.0057780185985999806,0.007350667678060565,-0.0023110703914426267,-0.0028258308302611113,-0.012197154574096203,0.005692729959264398,-0.0006543723866343498,0.005367165897041559
