index,name,n_atoms,DFT_energy_pa,NEP_energy_pa,energy_residual,energy_MAE,force_MAE,force_RMSE,force_max_err,stress_MAE,stress_RMSE,stress_normal_MAE,stress_normal_RMSE,stress_res_xx,stress_res_yy,stress_res_zz,stress_res_yz,stress_res_xz,stress_res_xy
1806,defect-test##001806,61,-8.530025264918033,-8.523637925841335,0.006387339076697529,0.006387339076697529,0.06867973457403542,0.08628965778753682,0.24654394388198853,0.004733842991602917,0.005585857800898487,0.0029495198590060077,0.0031552751442770585,0.002341331448405981,0.004521179012954235,0.0019860491156578064,0.0021923771128058434,-0.009633797686547041,0.007728323573246598
1807,defect-test##001807,54,-8.44445005037037,-8.440844275823551,0.003605774546819873,0.003605774546819873,0.10748040600950014,0.13468799671326756,0.3391190767288208,0.003486968547804281,0.003983493835519738,0.002836759143974632,0.003383900205544278,-0.004652877163607627,0.0003064628690481186,-0.0035509373992681503,-0.004186881706118584,-0.0019323527812957764,0.006292299367487431
1808,defect-test##001808,61,-8.419394754262296,-8.417798824811252,0.0015959294510441424,0.0015959294510441424,0.09311016502438998,0.1180091436110927,0.3289591073989868,0.004106656080693938,0.005051867730894975,0.0027557106222957373,0.002764824193667467,0.002568865427747369,0.002627132460474968,0.003071133978664875,-0.00025233766064047813,-0.007746350369416177,0.00837411658721976
1809,defect-test##001809,61,-8.433312474754098,-8.429690514089893,0.0036219606642049484,0.0036219606642049484,0.09234136039368258,0.11525949546722294,0.3660812973976135,0.0017264665478554282,0.0024916678789251045,0.0010316323441657005,0.0011689889140070098,-0.0018055541440844536,-0.0007093898111634189,-0.000579953077249229,-0.0006882847519591451,-0.0009364539291709661,0.005639163573505357
1810,defect-test##001810,61,-8.430246852459016,-8.425209869878664,0.00503698258035179,0.00503698258035179,0.09022563419055418,0.11357406179025989,0.38900864124298096,0.0013913574396913948,0.0020759488364135627,0.000604113220712558,0.0007188983353172391,-0.0011080745607614517,0.00015897387129371054,0.0005452912300825119,-0.0007394379354082048,-0.0010325424664188176,0.004763824574183673
1811,defect-test##001811,61,-8.432795976065574,-8.428155838741858,0.0046401373237152654,0.0046401373237152654,0.085901863247034,0.11150329386382059,0.4746939539909363,0.0027140286013794443,0.0035300230105138196,0.0014272596842298906,0.001481436678076927,0.0008661402389407158,0.001692477846518159,0.0017231609672307968,-0.0054171092342585325,0.00036395934876054525,0.006221323972567916
1812,defect-test##001812,61,-8.43442531295082,-8.42899489257305,0.005430420377770417,0.005430420377770417,0.0845733437053554,0.10909198293153331,0.3580552265048027,0.003323865782779952,0.004711751968893125,0.0010254111451407273,0.0011969202057141041,-0.0005613099783658981,0.0018979166634380817,0.0006170067936182022,-0.008007613243535161,0.0008561678696423769,0.008003180148079991
1813,defect-test##001813,53,-8.530549281509435,-8.52434000190017,0.00620927960926565,0.00620927960926565,0.09936733918159076,0.1234099923998015,0.4212833046913147,0.004585434264299693,0.005379671074122692,0.006200824864208698,0.006738116682056713,0.0025254888460040092,0.007493598386645317,0.008583387359976768,0.0010282483053742908,0.005571766901994124,-0.002310115785803646
1814,defect-test##001814,61,-8.41453317557377,-8.414806935900607,-0.00027376032683790186,0.00027376032683790186,0.08764678993023159,0.10848702446320317,0.31151678040623665,0.00412096226743112,0.005733705323194703,0.0009608884962896506,0.0012000657046937855,-0.0003640642389655113,-0.0019721309654414654,0.0005464702844619751,-0.010632597142830491,-0.002686189953237772,0.008524321019649506
1815,defect-test##001815,61,-8.414216059344263,-8.41428894383149,-7.288448722775343e-05,7.288448722775343e-05,0.09260416907354391,0.11609292672858004,0.31139159202575684,0.0036730525498569477,0.005315832920314617,0.0012870583062370617,0.0016687294609604518,-0.0009514903649687767,0.00018686987459659576,-0.002722814679145813,0.00022555301984539255,-0.009059116040589288,0.00889247131999582
1816,defect-test##001816,61,-8.418912406557377,-8.418342689693699,0.0005697168636782379,0.0005697168636782379,0.08069559626530631,0.10111504295381506,0.29150390625,0.0030274680854442217,0.004287894018763023,0.0005581180254618326,0.0006242559290416718,-0.00017327070236206055,0.000829402357339859,0.0006716810166835785,-0.0029910949524492025,-0.004618468577973545,0.008880890905857086
1817,defect-test##001817,61,-8.420049687868854,-8.417632906392797,0.0024167814760573947,0.0024167814760573947,0.08851686736080246,0.11115813392183539,0.31947455555200577,0.002992156019899994,0.003784382262304103,0.0018199915066361427,0.0020380835393489726,-0.001202174462378025,0.0011410489678382874,-0.003116751089692116,-0.004301604465581477,-0.0008234488777816296,0.00736790825612843
1818,defect-test##001818,61,-8.437550806885245,-8.434065958514905,0.003484848370339577,0.003484848370339577,0.091075399366355,0.11294628781575715,0.3482409715652466,0.002417584299109876,0.0030210304083889083,0.0019175233707452815,0.0027203090510325373,-0.00010610104072839022,0.0010557956993579865,-0.0045906733721494675,-0.0024271284928545356,-0.001337988069280982,0.004987819120287895
1819,defect-test##001819,61,-8.447021107540984,-8.444358479110928,0.0026626284300554914,0.0026626284300554914,0.0890168156349885,0.1142097259483329,0.4301886558532715,0.0017499756354482088,0.0024147420582724646,0.002407613190068029,0.0031568595611051148,0.0008478354984617908,0.001082968432456255,-0.005292035639286041,0.0007267871405929327,-0.002083983039483428,-0.0004662440624088049
1820,defect-test##001820,61,-8.450177745409835,-8.448597058716311,0.0015806866935239583,0.0015806866935239583,0.08307943247383348,0.10542395690949981,0.3015594929456711,0.0030840411976290247,0.004234635774817944,0.0008148204845686754,0.0009577420238514229,0.00034108851104974747,0.001511783804744482,-0.0005915891379117966,0.004857141990214586,-0.008642669417895377,0.0025599743239581585
1821,defect-test##001821,61,-8.451591246885247,-8.449527345752749,0.0020639011324981027,0.0020639011324981027,0.08386484485709927,0.10986925825661846,0.36043205857276917,0.0032148178336986652,0.004245350518389036,0.0010399497696198523,0.0015939634676031779,-0.00022195931524038315,0.0027477924595586956,0.0001500975340604782,0.006389463786035776,-0.007326020626351237,0.0024535732809454203
1822,defect-test##001822,61,-8.455108793442623,-8.453191892431416,0.001916901011206562,0.001916901011206562,0.0824863906180654,0.10960451806202717,0.3550567626953125,0.0037526588033263883,0.004509873651889505,0.0017588948830962181,0.0019262089241091377,0.0007258569821715355,0.002628229558467865,0.0019225981086492538,0.006327743292786181,-0.007836087723262608,0.003075437154620886
