index,name,n_atoms,DFT_energy_pa,NEP_energy_pa,energy_residual,energy_MAE,force_MAE,force_RMSE,force_max_err,stress_MAE,stress_RMSE,stress_normal_MAE,stress_normal_RMSE,stress_res_xx,stress_res_yy,stress_res_zz,stress_res_yz,stress_res_xz,stress_res_xy
736,test##000736,69,-8.576050020434783,-8.5736302548674,0.002419765567383436,0.002419765567383436,0.06061013713661556,0.07519585385640913,0.18373378366231918,0.004530207921561669,0.006271846057793336,0.00677877323081096,0.008491293342608683,0.004400529433041811,0.0020532174967229366,0.013882572762668133,0.003920462582755135,-0.0016409147065132856,0.0012835505476687104
737,test##000737,70,-8.583500332,-8.58078476404239,0.0027155679576100766,0.0027155679576100766,0.07230011400145789,0.09006459808965935,0.25043974816799164,0.005262820848656702,0.007343692845929314,0.009356433108526593,0.010306514884944393,0.005398963228799403,0.0073008233739528805,0.015369512722827494,0.0013100682226649951,-0.0017213910687132739,-0.0004761664749821648
738,test##000738,70,-8.583502000571428,-8.580801880852647,0.0027001197187814796,0.0027001197187814796,0.07247377628523931,0.09030916144548778,0.251026201993227,0.005639015158521943,0.007835705378266885,0.010114197696869573,0.011007872278195245,0.006143254926428199,0.008039115462452173,0.016160222701728344,0.0013083333178656176,-0.001714108009764459,-0.0004690565328928642
739,test##000739,70,-8.583528746142857,-8.580732268082588,0.0027964780602687256,0.0027964780602687256,0.07286031557076578,0.09066357185842817,0.24698877963237464,0.005471228626978093,0.0076405471166642765,0.009827577198545137,0.010737921765748592,0.005878741969354451,0.007753839599899948,0.015850150026381016,0.001208594476338476,-0.0016233712522080168,-0.0005126744376866554
740,test##000740,67,-8.598265990597016,-8.595620102246492,0.002645888350523151,0.002645888350523151,0.05896110964680141,0.07472953502214214,0.2473544618114829,0.005665209161558475,0.007988461659328698,0.010974232015238764,0.011286659911942592,0.008765339123783633,0.009476183578954078,0.014681173342978582,-0.00010389764065621421,0.000836563458051387,-0.00012809782492695376
741,test##000741,70,-8.583538617142857,-8.580651794188855,0.0028868229540019996,0.0028868229540019996,0.0734293813038329,0.09122075515442717,0.24314080737531185,0.005506911963190457,0.0077281393042623325,0.009948361053830013,0.010869471495456596,0.006042639899533242,0.007739215972833335,0.01606322728912346,0.0011886320280609652,-0.001493879062763881,-0.000513877526827855
742,test##000742,70,-8.583555333285714,-8.580657341948097,0.002897991337617256,0.002897991337617256,0.07351659846726329,0.09125926797836942,0.24171441234648228,0.005633423057588516,0.007868742697955382,0.010183518425037619,0.011069191799870226,0.006275529114645906,0.008041154447710142,0.01623387171275681,0.0011248352384427562,-0.0015088180225575343,-0.0006163298094179481
743,test##000743,70,-8.583564935714286,-8.58064783276633,0.0029171029479559962,0.0029171029479559962,0.0737444573250936,0.09148503406281218,0.240573656745255,0.005712927537388168,0.007961595671746273,0.010318849313383302,0.011200976641947864,0.006427399173844606,0.008127268287353218,0.01640188047895208,0.001131655924837105,-0.0014546139573212713,-0.0007347474020207301
744,test##000744,70,-8.583578033,-8.580696735069722,0.002881297930278137,0.002881297930278137,0.0737293602852376,0.09156120130117892,0.2428513604681939,0.005511494772387475,0.007705227054683615,0.00991716054462207,0.010836943024450678,0.005947945755906403,0.0078008056443650275,0.016002730233594775,0.0011415629232942592,-0.001430491407518275,-0.0007454326696461067
745,test##000745,70,-8.583588057,-8.580789385304987,0.0027986716950128,0.0027986716950128,0.07379257038041293,0.09171097450436454,0.24668877944350243,0.00562033330364405,0.007866486843948037,0.010159126269475868,0.011069973848803774,0.0061382558778859675,0.008061135653406382,0.016277987277135253,0.0010852314335352276,-0.00135128235706361,-0.0008081072228378616
